FIPS,Year,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_Income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_Access,Park_Distance,Walkscore,Walkscore_Percentile,Tob_Retailer_Per_1000,Felony_Per_1000,GINI,SVI_Themes_Total,SVI_Flags,Housing_Violations_Per_1000,Voter Turnout,Turnout Quartile
36081049301,2017,1.0,1933,0.66,0.02,0.0,0.29,0.0,0.01,0.01,0.26,0.56,0.44,0.78,0.22,0.07,0.03,0.34,0.16,0.26,0.08,0.07,0.13,0.07,60426,0.07,0.16,0.84,0,0.21,0.14,0.6,0.35,0.05,0.18,3.893,0,0.872432537,1.2951,4,1,17,0.4484,0.2908,0,0.0188,0.24,3
36081049302,2017,1.0,2376,0.76,0.06,0.007,0.1,0.0,0.07,0.01,0.25,0.69,0.31,0.9,0.1,0.02,0.01,0.38,0.18,0.2,0.08,0.12,0.06,0.12,60268,0.11,0.15,0.85,0.06,0.2,0.02,0.65,0.27,0.04,0.14,5.146,0,0.60825757,0.2733,3,3,47,0.4736,0.7028,1,0.0377,0.24,3
36081049500,2017,1.0,1283,0.81,0.0,0.0,0.04,0.0,0.14,0.01,0.38,0.62,0.38,0.9,0.1,0.03,0.01,0.45,0.17,0.23,0.05,0.06,0.06,0.12,60594,0.08,0.13,0.88,0.11,0.15,0,0.64,0.3,0.06,0.16,5.107,0,0.623173129,-0.3904,3,0,15,0.4683,0.2948,0,0.0108,0.24,3
36081049600,2017,1.0,3110,0.15,0.19,0.0,0.32,0.0,0.22,0.12,0.18,0.39,0.61,0.86,0.14,0.03,0.04,0.3,0.14,0.27,0.06,0.15,0.06,0.1,73013,0.15,0.12,0.88,0.02,0.17,0,0.51,0.41,0.05,0.27,2.93,0,1.91891271,-1.4294,2,1,48,0.3663,0.664,0,0.0646,0.25,3
36081049700,2017,1.0,2675,0.51,0.01,0.0,0.34,0.0,0.07,0.07,0.26,0.53,0.47,0.82,0.18,0.03,0.05,0.28,0.16,0.31,0.06,0.11,0.18,0.11,45417,0.05,0.15,0.85,0,0.23,0.05,0.61,0.34,0.05,0.17,3.758,0,0.940727992,1.0915,4,1,26,0.5377,0.5829,0,0.0108,0.24,3
36081049900,2017,1.0,4980,0.25,0.0,0.0,0.69,0.0,0.05,0.01,0.19,0.37,0.63,0.67,0.33,0.07,0.03,0.27,0.12,0.3,0.06,0.15,0.31,0.13,57813,0.08,0.19,0.82,0.13,0.24,0.02,0.48,0.39,0.09,0.19,4.371,0,0.959418248,3.1379,5,1,36,0.4163,0.6683,1,0.0323,0.21,1
36081050000,2017,1.0,4444,0.11,0.68,0.002,0.08,0.0,0.09,0.04,0.17,0.58,0.42,0.81,0.19,0.02,0.05,0.33,0.22,0.14,0.06,0.17,0.11,0.24,40044,0.17,0.15,0.85,0.03,0.21,0,0.44,0.47,0.02,0.34,3.056,0,1.808059275,-1.3295,2,1,81,0.4929,0.9348,4,0.4952,0.25,3
36081050201,2017,1.0,1427,0.03,0.81,0.0,0.03,0.0,0.09,0.05,0.14,0.59,0.41,0.84,0.16,0.03,0.02,0.3,0.15,0.27,0.07,0.16,0.07,0.03,74813,0.09,0.1,0.9,0.03,0.14,0,0.62,0.37,0.05,0.2,2.991,0,1.955288019,-1.3434,2,1,18,0.3374,0.4763,1,0.0915,0.25,3
36081050202,2017,1.0,1357,0.03,0.74,0.0,0.1,0.0,0.07,0.07,0.1,0.58,0.42,0.88,0.12,0.03,0.01,0.37,0.24,0.24,0.06,0.06,0.05,0.07,61618,0.2,0.12,0.88,0.02,0.16,0,0.55,0.39,0.09,0.22,3.288,0,1.921595171,-1.1552,2,0,31,0.3833,0.3463,2,0.0673,0.25,3
36081050400,2017,1.0,2018,0.07,0.89,0.001,0.0,0.0,0.02,0.02,0.07,0.62,0.38,0.9,0.1,0.02,0.01,0.32,0.21,0.28,0.06,0.09,0.01,0.09,64554,0.16,0.11,0.89,0.03,0.15,0.02,0.59,0.4,0.03,0.21,2.894,0,2.067645267,-1.2544,2,0,28,0.4029,0.584,0,0.4333,0.25,3
36081050500,2017,1.0,1456,0.59,0.02,0.0,0.31,0.0,0.07,0.02,0.22,0.49,0.51,0.75,0.25,0.03,0.01,0.23,0.17,0.31,0.1,0.15,0.17,0.13,62625,0.11,0.22,0.78,0.09,0.28,0.07,0.51,0.3,0.08,0.14,3.939,0,1.131343736,5.6423,5,0,16,0.4143,0.5423,0,0.0592,0.24,3
36081050600,2017,1.0,1686,0.01,0.83,0.0,0.08,0.0,0.07,0.02,0.06,0.68,0.32,0.89,0.11,0.03,0.03,0.22,0.24,0.21,0.13,0.14,0.01,0.04,81875,0.11,0.09,0.91,0.05,0.12,0.04,0.7,0.27,0.09,0.08,2.827,0,2.112756854,-0.5381,3,1,16,0.3844,0.3936,1,0.0754,0.25,3
36081050700,2017,1.0,3580,0.64,0.02,0.0,0.26,0.0,0.07,0.01,0.17,0.63,0.37,0.9,0.1,0.03,0.02,0.3,0.16,0.32,0.1,0.08,0.16,0.12,75865,0.07,0.15,0.85,0.14,0.19,0.03,0.58,0.36,0.07,0.16,4.474,0,0.66126968,1.8177,4,0,30,0.4381,0.4658,0,0.0296,0.24,3
36081050800,2017,1.0,2072,0.02,0.83,0.0,0.09,0.0,0.05,0.01,0.04,0.65,0.35,0.88,0.12,0.04,0.02,0.3,0.27,0.19,0.08,0.09,0.06,0.11,66250,0.2,0.19,0.81,0.15,0.25,0,0.58,0.29,0.04,0.15,2.791,0,2.099875892,-0.9831,2,3,57,0.3945,0.8082,2,0.1642,0.25,3
36081051000,2017,1.0,2096,0.02,0.77,0.0,0.13,0.0,0.05,0.03,0.06,0.55,0.45,0.86,0.14,0.0,0.02,0.26,0.28,0.25,0.09,0.1,0,0.05,115069,0.16,0.15,0.85,0.11,0.18,0.02,0.57,0.32,0.04,0.19,2.883,0,2.011488781,-1.2481,2,1,48,0.2984,0.5134,1,0.1588,0.25,3
36081051100,2017,1.0,1961,0.89,0.0,0.0,0.09,0.0,0.01,0.01,0.15,0.58,0.42,0.89,0.11,0.01,0.03,0.42,0.13,0.26,0.1,0.06,0.13,0.04,70337,0.06,0.12,0.89,0.11,0.15,0,0.74,0.25,0.07,0.06,4.976,0,0.349484263,-0.1066,3,0,28,0.4785,0.3781,0,0.0242,0.24,3
36081051200,2017,1.0,2925,0.01,0.72,0.0,0.02,0.0,0.17,0.08,0.1,0.57,0.43,0.83,0.17,0.03,0.02,0.35,0.2,0.19,0.04,0.17,0.05,0.12,68625,0.15,0.14,0.86,0.06,0.21,0.04,0.51,0.42,0.07,0.23,2.671,0,2.19485688,-0.8962,2,2,52,0.427,0.6842,1,0.0350,0.25,3
36081051300,2017,1.0,2023,0.59,0.0,0.0,0.33,0.0,0.07,0.0,0.2,0.46,0.54,0.8,0.2,0.05,0.03,0.36,0.12,0.24,0.1,0.1,0.15,0.06,55281,0.05,0.18,0.82,0.11,0.22,0.11,0.57,0.32,0.07,0.16,3.774,0,0.707341405,0.9536,4,0,31,0.4006,0.2376,0,0.0027,0.24,3
36081051500,2017,1.0,2693,0.89,0.02,0.0,0.03,0.0,0.06,0.0,0.23,0.63,0.37,0.86,0.14,0.04,0.02,0.28,0.13,0.29,0.18,0.06,0.12,0.1,69560,0.04,0.13,0.87,0.09,0.17,0,0.7,0.24,0.06,0.07,3.783,1,0.467170604,0.0914,3,1,18,0.4305,0.3655,0,0.0404,0.24,3
36081051600,2017,1.0,1866,0.06,0.86,0.005,0.0,0.0,0.06,0.02,0.15,0.56,0.44,0.86,0.14,0.02,0.03,0.35,0.22,0.21,0.06,0.11,0.06,0.09,54620,0.23,0.12,0.88,0,0.17,0,0.56,0.43,0.06,0.23,2.818,0,2.210678753,-0.2743,3,1,36,0.4228,0.56,2,0.1077,0.25,3
36081051700,2017,1.0,1777,0.74,0.01,0.006,0.02,0.0,0.19,0.03,0.46,0.61,0.39,0.82,0.18,0.01,0.03,0.37,0.21,0.21,0.05,0.12,0.16,0.15,59412,0.1,0.14,0.86,0.02,0.19,0,0.72,0.23,0.04,0.09,4.846,0,0.379924757,-0.3233,3,2,24,0.452,0.5054,0,0.0619,0.24,3
36081051800,2017,1.0,2441,0.04,0.91,0.0,0.0,0.0,0.05,0.0,0.1,0.65,0.35,0.91,0.09,0.02,0.02,0.3,0.24,0.24,0.09,0.09,0.03,0.07,81397,0.2,0.15,0.85,0.09,0.2,0,0.58,0.33,0.03,0.22,2.893,0,2.16646583,-0.4937,3,0,22,0.3657,0.612,3,0.0888,0.25,3
36081052000,2017,1.0,1640,0.03,0.92,0.0,0.01,0.0,0.03,0.01,0.06,0.63,0.37,0.89,0.11,0.02,0.01,0.26,0.28,0.27,0.05,0.11,0,0.04,102625,0.07,0.09,0.92,0.12,0.09,0,0.67,0.31,0.08,0.14,2.765,1,2.089682162,-0.3563,3,2,33,0.2944,0.2525,1,,0.25,3
36081052100,2017,1.0,1744,0.79,0.04,0.0,0.04,0.0,0.07,0.06,0.17,0.62,0.38,0.81,0.19,0.02,0.03,0.34,0.16,0.28,0.06,0.11,0.12,0.16,60260,0.06,0.15,0.85,0.1,0.18,0.02,0.72,0.19,0.05,0.07,3.616,0,0.69221141,-0.3056,3,3,26,0.4193,0.395,0,0.0108,0.24,3
36081052200,2017,1.0,1854,0.0,0.97,0.0,0.0,0.0,0.01,0.01,0.07,0.71,0.29,0.91,0.09,0.0,0.02,0.34,0.14,0.33,0.11,0.06,0,0.07,81923,0.15,0.11,0.89,0.09,0.13,0.04,0.6,0.32,0.07,0.19,2.799,1,1.943620452,-0.2946,3,0,25,0.397,0.4352,2,0.0054,0.25,3
36081052400,2017,1.0,1626,0.0,0.88,0.0,0.03,0.0,0.08,0.01,0.09,0.57,0.43,0.85,0.15,0.03,0.02,0.34,0.19,0.25,0.07,0.11,0.05,0.1,75393,0.12,0.12,0.88,0,0.15,0.1,0.68,0.27,0.04,0.14,2.854,0,1.949186155,-0.9854,2,1,32,0.4155,0.5107,1,0.0834,0.25,3
36081052500,2017,1.0,1840,0.8,0.01,0.0,0.1,0.0,0.07,0.01,0.24,0.6,0.4,0.85,0.15,0.01,0.03,0.32,0.2,0.27,0.07,0.11,0.13,0.19,57813,0.07,0.2,0.81,0.06,0.26,0,0.6,0.26,0.03,0.16,3.648,0,0.775090161,0.1577,3,1,34,0.5715,0.5161,0,0.0296,0.22,2
36081052600,2017,1.0,1980,0.05,0.77,0.0,0.03,0.0,0.02,0.14,0.14,0.64,0.36,0.87,0.13,0.01,0.03,0.36,0.13,0.28,0.05,0.14,0.04,0.25,60729,0.17,0.09,0.91,0.01,0.13,0.11,0.52,0.43,0.03,0.31,2.939,0,1.759747644,-0.2209,3,1,45,0.4294,0.7131,2,0.0969,0.25,3
36081052800,2017,1.0,1509,0.01,0.91,0.0,0.04,0.0,0.05,0.01,0.06,0.68,0.32,0.9,0.1,0.01,0.04,0.35,0.28,0.12,0.06,0.14,0.01,0.13,57500,0.14,0.17,0.83,0.14,0.22,0.02,0.5,0.41,0.03,0.25,2.86,0,1.743305724,-0.1503,3,4,40,0.5163,0.6869,1,0.1211,0.25,3
36081053000,2017,1.0,2311,0.0,0.91,0.011,0.0,0.0,0.04,0.03,0.05,0.57,0.43,0.82,0.18,0.03,0.03,0.32,0.22,0.27,0.07,0.06,0,0.08,64583,0.09,0.11,0.89,0.02,0.15,0.04,0.64,0.33,0.04,0.17,2.815,1,1.850919443,-0.5593,3,1,28,0.3393,0.6392,1,0.0888,0.25,3
36081053100,2017,1.0,2785,0.89,0.0,0.004,0.05,0.0,0.06,0.0,0.33,0.59,0.41,0.88,0.12,0.02,0.03,0.39,0.12,0.25,0.1,0.09,0.14,0.17,41605,0.17,0.23,0.77,0.04,0.3,0.07,0.61,0.27,0.06,0.08,3.662,0,,-0.5533,3,2,54,0.4691,0.3676,0,0.0727,0.22,2
36081053200,2017,1.0,1699,0.03,0.89,0.0,0.01,0.0,0.0,0.07,0.05,0.67,0.33,0.92,0.08,0.0,0.01,0.29,0.21,0.3,0.11,0.08,0.01,0.05,86950,0.17,0.08,0.92,0.03,0.11,0.03,0.75,0.25,0.05,0.11,2.791,0,2.109225691,-0.3457,3,1,40,0.3207,0.4744,2,0.1992,0.25,3
36081053401,2017,1.0,2016,0.05,0.88,0.0,0.02,0.0,0.03,0.03,0.06,0.54,0.46,0.86,0.14,0.03,0.01,0.34,0.18,0.29,0.1,0.05,0.05,0.02,65583,0.07,0.13,0.88,0.07,0.17,0.04,0.69,0.34,0.07,0.09,2.741,0,,-0.4269,3,1,67,0.3878,0.3255,1,0.1292,0.25,3
36081053500,2017,1.0,1328,0.66,0.01,0.0,0.06,0.0,0.25,0.02,0.76,0.58,0.42,0.75,0.25,0.03,0.02,0.48,0.09,0.2,0.01,0.17,0.22,0.18,50750,0.09,0.26,0.74,0,0.45,0,0.31,0.47,0.02,0.39,3.181,0,0.451454789,0.1256,3,1,40,0.3338,0.7384,3,0.0458,0.22,2
36081053601,2017,1.0,1759,0.03,0.76,0.03,0.02,0.0,0.13,0.03,0.13,0.52,0.48,0.89,0.11,0.02,0.01,0.32,0.2,0.25,0.05,0.14,0.05,0.06,65750,0.11,0.11,0.89,0.04,0.15,0,0.72,0.26,0.02,0.12,2.871,0,,-0.5341,3,0,23,0.3906,0.6644,2,0.0215,0.25,3
36081053800,2017,1.0,1720,0.01,0.92,0.007,0.03,0.0,0.01,0.01,0.02,0.62,0.38,0.87,0.13,0.0,0.01,0.3,0.29,0.18,0.06,0.16,0.02,0.07,74844,0.1,0.15,0.86,0.06,0.19,0,0.51,0.39,0.07,0.27,2.703,1,2.109930222,-0.4865,3,0,36,0.4045,0.5516,2,0.0458,0.25,3
36081053900,2017,1.0,4338,0.67,0.02,0.0,0.21,0.0,0.09,0.01,0.43,0.56,0.44,0.83,0.17,0.01,0.02,0.31,0.19,0.29,0.05,0.13,0.19,0.21,60833,0.09,0.16,0.84,0.07,0.2,0.09,0.51,0.39,0.03,0.26,3.265,0,0.531771463,1.227,4,1,65,0.4755,0.6291,0,0.2261,0.22,2
36081054000,2017,1.0,4354,0.07,0.69,0.0,0.06,0.0,0.16,0.02,0.15,0.47,0.53,0.75,0.25,0.02,0.04,0.4,0.17,0.23,0.02,0.12,0.08,0.19,48040,0.16,0.12,0.89,0.03,0.15,0,0.5,0.43,0.03,0.33,2.725,0,2.246126097,-0.0827,3,2,99,0.4655,0.8249,1,0.0511,0.25,3
36081054200,2017,1.0,5482,0.2,0.22,0.011,0.27,0.022,0.13,0.16,0.19,0.44,0.56,0.85,0.15,0.03,0.03,0.37,0.14,0.3,0.04,0.09,0.03,0.16,70798,0.07,0.12,0.88,0.01,0.17,0,0.66,0.27,0.05,0.13,2.868,0,1.935506858,-0.893,2,1,80,0.3869,0.4992,0,0.1857,0.25,3
36081054500,2017,1.0,3813,0.75,0.0,0.0,0.09,0.0,0.11,0.04,0.62,0.5,0.5,0.65,0.35,0.03,0.01,0.41,0.13,0.17,0.05,0.21,0.2,0.2,52214,0.06,0.26,0.74,0.04,0.35,0,0.36,0.41,0.03,0.33,3.353,0,0.642521618,3.2887,5,2,48,0.4254,0.5887,2,0.5759,0.18,1
36081054700,2017,1.0,5382,0.74,0.04,0.0,0.11,0.0,0.11,0.0,0.73,0.5,0.5,0.66,0.34,0.02,0.03,0.31,0.13,0.14,0.04,0.33,0.28,0.26,53465,0.04,0.27,0.73,0,0.39,0,0.29,0.46,0.04,0.38,3.346,0,0.726617935,3.3475,5,2,62,0.4428,0.6689,3,0.4306,0.18,1
36081054800,2017,1.0,2316,0.12,0.22,0.009,0.34,0.0,0.19,0.12,0.16,0.41,0.59,0.89,0.11,0.01,0.05,0.24,0.21,0.29,0.07,0.13,0.1,0.05,72750,0.08,0.12,0.88,0.09,0.15,0.05,0.71,0.26,0.07,0.07,3.65,1,1.59157889,-2.494,1,1,17,0.375,0.3853,0,,0.25,3
36081054900,2017,1.0,5503,0.79,0.03,0.005,0.09,0.0,0.08,0.01,0.72,0.56,0.44,0.71,0.29,0.01,0.01,0.38,0.17,0.13,0.04,0.26,0.27,0.28,40797,0.09,0.26,0.74,0.03,0.37,0.15,0.25,0.51,0.03,0.43,3.421,0,0.743287139,3.1158,5,3,104,0.4574,0.8995,2,0.7455,0.18,1
36081055100,2017,1.0,4932,0.76,0.02,0.008,0.09,0.0,0.1,0.02,0.45,0.56,0.44,0.74,0.26,0.07,0.02,0.27,0.13,0.24,0.08,0.2,0.2,0.2,45179,0.1,0.21,0.79,0.06,0.27,0.11,0.41,0.41,0.06,0.3,3.417,0,0.685935779,2.6625,5,2,99,0.4682,0.7958,1,0.7294,0.18,1
36081055200,2017,1.0,3006,0.18,0.38,0.02,0.24,0.0,0.1,0.07,0.24,0.52,0.48,0.89,0.11,0.0,0.03,0.33,0.2,0.28,0.08,0.09,0.08,0.12,52917,0.07,0.13,0.87,0.01,0.19,0,0.49,0.49,0.06,0.28,5.294,1,1.429131736,-2.929,1,1,42,0.4055,0.7036,0,0.0511,0.25,3
36081055300,2017,1.0,2436,0.66,0.03,0.008,0.18,0.0,0.09,0.04,0.58,0.57,0.43,0.71,0.29,0.05,0.04,0.29,0.16,0.19,0.04,0.24,0.21,0.29,46780,0.05,0.32,0.68,0,0.46,0,0.23,0.47,0.04,0.39,3.315,0,0.650063723,2.6799,5,3,60,0.5168,0.7399,1,0.5759,0.18,1
36081055400,2017,1.0,2344,0.22,0.2,0.0,0.45,0.007,0.11,0.01,0.21,0.32,0.68,0.71,0.29,0.01,0.02,0.35,0.13,0.28,0.06,0.14,0.22,0.09,63542,0.07,0.2,0.8,0.16,0.23,0.11,0.58,0.3,0.06,0.14,3.728,0,1.648149074,-1.6195,2,1,31,0.3825,0.4606,0,0.0377,0.25,3
36081055500,2017,1.0,2348,0.83,0.05,0.0,0.02,0.0,0.07,0.02,0.74,0.53,0.47,0.68,0.32,0.04,0.02,0.41,0.15,0.12,0.04,0.22,0.2,0.23,46169,0.08,0.32,0.68,0.06,0.43,0.14,0.29,0.43,0.02,0.34,3.199,0,0.549404066,2.0146,5,3,68,0.435,0.7659,0,0.2207,0.18,1
36081055600,2017,1.0,2453,0.2,0.1,0.0,0.46,0.0,0.11,0.13,0.21,0.39,0.61,0.87,0.13,0.04,0.07,0.32,0.08,0.27,0.09,0.13,0.18,0.06,71985,0.14,0.12,0.88,0.06,0.15,0.08,0.64,0.32,0.07,0.14,3.13,0,1.631438185,-1.9843,2,0,20,0.3628,0.5417,0,0.0081,0.25,3
36081055700,2017,1.0,3781,0.79,0.02,0.0,0.08,0.0,0.09,0.03,0.61,0.54,0.46,0.75,0.25,0.01,0.04,0.35,0.15,0.18,0.06,0.21,0.15,0.21,42147,0.09,0.13,0.87,0,0.19,0,0.36,0.56,0.05,0.42,3.219,0,0.350074617,1.422,4,4,60,0.4542,0.7308,0,1.2649,0.18,1
36081055800,2017,1.0,1763,0.26,0.13,0.0,0.37,0.0,0.1,0.14,0.27,0.42,0.58,0.85,0.15,0.01,0.02,0.35,0.18,0.23,0.06,0.15,0.23,0.05,81600,0.08,0.14,0.86,0.06,0.17,0.07,0.61,0.34,0.06,0.15,2.799,0,1.870542855,-0.4169,3,1,15,0.3495,0.1333,0,0.0458,0.25,3
36081055900,2017,1.0,1401,0.68,0.02,0.007,0.05,0.0,0.23,0.01,0.82,0.57,0.43,0.73,0.27,0.01,0.05,0.24,0.23,0.19,0.04,0.24,0.12,0.27,60625,0.12,0.26,0.74,0.05,0.36,0.17,0.38,0.4,0,0.35,3.1,0,0.586422238,0.4492,3,1,36,0.4225,0.8634,2,0.1507,0.18,1
36081056000,2017,1.0,1651,0.32,0.11,0.001,0.36,0.0,0.06,0.14,0.16,0.58,0.42,0.91,0.09,0.03,0.02,0.38,0.1,0.29,0.07,0.11,0.09,0.16,60536,0.02,0.09,0.91,0.11,0.1,0,0.65,0.35,0.05,0.19,3.3,0,1.851512144,-0.2648,3,0,95,0.3791,0.4765,0,0.0296,0.25,3
36081056100,2017,1.0,120,0.36,0.38,0.0,0.18,0.0,0.0,0.09,0.13,0.7,0.3,0.94,0.06,0.13,0.0,0.04,0.05,0.47,0.11,0.2,0.16,0,112188,0,0,1,0,0,0,0.88,0.13,0,0.03,2.918,1,,-3.1496,1,0,11,0.2487,0.4313,2,,0.18,1
36081056200,2017,1.0,1655,0.33,0.17,0.005,0.18,0.0,0.22,0.1,0.27,0.56,0.44,0.86,0.14,0.01,0.04,0.42,0.11,0.19,0.09,0.15,0.06,0.12,88958,0.08,0.06,0.94,0.02,0.07,0,0.76,0.27,0.03,0.15,2.95,0,1.981530943,0.0941,3,0,6,0.3157,0.4544,0,,0.25,3
36081056400,2017,1.0,1582,0.23,0.12,0.0,0.41,0.0,0.19,0.05,0.2,0.54,0.46,0.77,0.23,0.03,0.02,0.36,0.16,0.3,0.05,0.07,0.2,0.05,52536,0.1,0.17,0.83,0.11,0.23,0.04,0.55,0.32,0.03,0.22,2.862,0,2.118043924,0.7969,4,1,17,0.4127,0.7174,0,0.0188,0.25,3
36081056500,2017,1.0,1380,0.89,0.01,0.012,0.0,0.0,0.09,0.0,0.85,0.63,0.37,0.77,0.23,0.02,0.02,0.43,0.13,0.11,0.05,0.23,0.19,0.22,50893,0.05,0.17,0.83,0.05,0.25,0,0.45,0.47,0.06,0.27,3.018,0,0.503780167,-0.5253,3,3,16,0.4177,0.8731,4,0.0404,0.18,1
36081056600,2017,1.0,1703,0.15,0.22,0.0,0.24,0.0,0.23,0.16,0.32,0.38,0.62,0.85,0.15,0.03,0.12,0.3,0.14,0.22,0.04,0.15,0.06,0.08,71087,0.13,0.13,0.87,0.08,0.17,0,0.57,0.35,0.07,0.18,2.711,0,2.08133435,0.4554,3,5,25,0.3592,0.5639,2,0.0673,0.25,3
36081056700,2017,1.0,4231,0.83,0.03,0.0,0.09,0.0,0.03,0.03,0.55,0.68,0.32,0.87,0.13,0.02,0.02,0.28,0.28,0.22,0.07,0.12,0.1,0.07,80838,0.05,0.11,0.89,0.1,0.13,0,0.71,0.26,0.03,0.14,3.035,0,0.465102333,-0.8867,2,2,33,0.3906,0.3678,0,0.1426,0.18,1
36081056800,2017,1.0,4439,0.13,0.7,0.0,0.04,0.0,0.09,0.03,0.21,0.53,0.47,0.84,0.16,0.01,0.04,0.27,0.22,0.26,0.08,0.12,0.06,0.07,64858,0.13,0.16,0.84,0.14,0.19,0.03,0.64,0.29,0.07,0.1,2.967,1,2.240571386,0.5453,4,2,312,0.4304,0.6438,0,0.1938,0.25,3
36081057700,2017,1.0,3797,0.87,0.0,0.0,0.04,0.0,0.07,0.02,0.32,0.59,0.41,0.82,0.18,0.03,0.04,0.34,0.21,0.21,0.07,0.09,0.1,0.1,66983,0.07,0.14,0.86,0,0.19,0,0.56,0.34,0.05,0.23,3.198,0,0.523725378,-0.8354,2,2,48,0.377,0.3769,0,0.2611,0.18,1
36081057900,2017,1.0,1610,0.87,0.01,0.022,0.03,0.0,0.05,0.02,0.33,0.67,0.33,0.85,0.15,0.02,0.01,0.35,0.27,0.16,0.05,0.13,0.15,0.1,53542,0.05,0.13,0.87,0,0.18,0,0.58,0.35,0.05,0.19,3.21,0,0.4202089,-0.7523,2,0,19,0.4143,0.4907,0,0.3310,0.18,1
36081058000,2017,1.0,3565,0.02,0.87,0.004,0.04,0.0,0.03,0.04,0.12,0.6,0.4,0.91,0.09,0.02,0.01,0.27,0.2,0.34,0.07,0.08,0.03,0.07,76227,0.15,0.12,0.88,0.07,0.15,0,0.6,0.37,0.05,0.21,3.022,1,1.430197202,-1.4784,2,1,72,0.3779,0.5305,1,0.0377,0.25,3
36081058100,2017,1.0,2875,0.93,0.02,0.0,0.02,0.0,0.02,0.0,0.41,0.54,0.46,0.77,0.23,0.02,0.03,0.32,0.16,0.27,0.06,0.14,0.13,0.13,52560,0.04,0.2,0.8,0,0.27,0.14,0.61,0.25,0.05,0.12,3.252,0,0.350058707,0.4078,3,1,73,0.5318,0.4064,0,0.1749,0.22,2
36081058200,2017,1.0,5054,0.02,0.84,0.002,0.0,0.0,0.08,0.05,0.12,0.53,0.47,0.82,0.18,0.02,0.03,0.35,0.21,0.21,0.07,0.12,0.08,0.17,83167,0.24,0.12,0.88,0.01,0.18,0,0.62,0.33,0.05,0.18,2.688,1,,-0.8953,2,1,70,0.3702,0.7273,2,0.0215,0.25,3
36081058300,2017,1.0,3327,0.8,0.08,0.009,0.05,0.0,0.05,0.02,0.4,0.62,0.38,0.8,0.2,0.01,0.03,0.31,0.26,0.22,0.09,0.08,0.08,0.09,54688,0.04,0.14,0.86,0.01,0.2,0,0.54,0.36,0.09,0.22,3.329,0,0.468726506,1.3821,4,1,44,0.4544,0.4924,0,0.2907,0.22,2
36081058500,2017,1.0,4476,0.81,0.01,0.0,0.1,0.009,0.04,0.02,0.49,0.62,0.38,0.82,0.18,0.02,0.01,0.3,0.18,0.21,0.08,0.19,0.08,0.15,52917,0.07,0.16,0.85,0.15,0.18,0.03,0.48,0.39,0.09,0.26,3.42,0,0.531398459,1.7415,4,2,42,0.3715,0.5233,0,0.2207,0.22,2
36081058700,2017,1.0,3421,0.89,0.01,0.0,0.06,0.0,0.01,0.02,0.21,0.44,0.56,0.76,0.24,0.02,0.01,0.34,0.17,0.2,0.09,0.18,0.2,0.13,47331,0.03,0.12,0.88,0.04,0.18,0,0.49,0.46,0.11,0.26,3.299,0,0.3452962,1.4256,4,2,36,0.4,0.5485,0,0.1292,0.22,2
36081058900,2017,1.0,4165,0.84,0.01,0.005,0.04,0.0,0.09,0.02,0.42,0.53,0.47,0.68,0.32,0.01,0.02,0.36,0.21,0.17,0.09,0.14,0.26,0.27,38152,0.09,0.22,0.78,0.05,0.32,0,0.33,0.48,0.03,0.41,3.346,0,0.638555164,2.398,5,2,62,0.4302,0.6378,0,0.4252,0.22,2
36081059000,2017,1.0,1428,0.02,0.89,0.019,0.01,0.0,0.05,0.01,0.06,0.61,0.39,0.92,0.08,0.01,0.02,0.31,0.2,0.2,0.14,0.12,0.02,0.14,69022,0.07,0.13,0.87,0.22,0.14,0.05,0.61,0.37,0.08,0.12,2.65,0,1.354538422,-1.2021,2,0,25,0.4014,0.6283,2,0.0269,0.25,3
36081059100,2017,1.0,5210,0.87,0.02,0.0,0.05,0.0,0.06,0.01,0.47,0.52,0.48,0.69,0.31,0.01,0.02,0.31,0.17,0.22,0.08,0.19,0.15,0.13,56932,0.05,0.22,0.78,0.08,0.28,0,0.43,0.39,0.05,0.28,3.311,0,0.435398983,2.044,5,1,80,0.4483,0.4988,0,0.5248,0.22,2
36081059200,2017,1.0,1128,0.07,0.89,0.0,0.0,0.0,0.02,0.02,0.04,0.67,0.33,0.91,0.09,0.01,0.05,0.36,0.21,0.27,0.04,0.07,0.06,0.03,81447,0.12,0.09,0.91,0.03,0.13,0,0.69,0.35,0.07,0.14,3.197,1,0.679952011,-2.3598,2,0,21,0.3381,0.3566,0,0.0054,0.25,3
36081059300,2017,1.0,4192,0.83,0.03,0.0,0.05,0.0,0.07,0.01,0.26,0.51,0.49,0.81,0.19,0.02,0.0,0.37,0.14,0.25,0.12,0.1,0.15,0.12,52641,0.1,0.16,0.84,0.1,0.22,0,0.57,0.33,0.07,0.18,3.197,0,0.574249223,0.8198,4,2,45,0.4117,0.5514,0,0.2288,0.22,2
