FIPS,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_access,Park_distance,Walkscore,Walkscore_percentile,Tob_retailer_per_1000,felony_per_1000,GINI,SVI_themes_total,SVI_flags,serious_housing_violations_per_1000,total_housing_violations_per_1000,Voter Turnout,Turnout quartile,
36005011502,1,4566,0.21,0.36,0.004,0.01,0.01,0.38,0.02,0.67,0.69,0.31,0.77,0.23,0.04,0.02,0.24,0.14,0.22,0.01,0.32,0.35,0.48,21765,0.19,0.14,0.86,0.01,0.22,0.08,0.33,0.65,0.02,0.45,3.453,0,1.103369741,0.493,4,2,201,0.5169,0.9981,12,0.4806,2.0484,0.19,1,
36005011700,1,1603,0.23,0.33,0.006,0.01,0,0.4,0.03,0.72,0.81,0.19,0.88,0.12,0.03,0.01,0.27,0.2,0.23,0.01,0.25,0.12,0.33,25483,0.17,0.17,0.83,0,0.26,0,0.35,0.56,0.03,0.42,3.09,0,X,-2.387,2,1,69,0.5107,0.9237,6,0.2579,1.3128,0.19,1,
36005011800,1,5364,0.82,0.02,0,0.04,0,0.09,0.03,0.2,0.87,0.13,0.93,0.07,0,0.03,0.33,0.18,0.26,0.13,0.07,0.04,0.11,83077,0.07,0.06,0.94,0,0.09,0,0.85,0.22,0.03,0.06,2.971,1,1.563568874,-1.0166,2,0,20,0.3912,0.4414,1,0.0234,0.0557,0.29,3,
36005011900,1,5603,0.12,0.33,0.004,0,0,0.5,0.04,0.69,0.69,0.31,0.82,0.18,0.13,0.04,0.29,0.15,0.12,0.02,0.26,0.29,0.39,22097,0.16,0.17,0.83,0.04,0.26,0,0.26,0.62,0.03,0.45,3.472,0,1.161399948,1.5404,4,2,199,0.5361,0.973,10,0.5363,2.6169,0.19,1,
36005012101,1,3057,0.14,0.27,0,0.01,0,0.55,0.02,0.73,0.57,0.43,0.7,0.3,0.12,0.05,0.3,0.12,0.14,0.03,0.24,0.23,0.43,27813,0.11,0.19,0.81,0.01,0.28,0,0.22,0.61,0.02,0.52,3.108,0,1.037403053,1.9792,4,1,72,0.3974,0.9342,8,0.3692,1.8257,0.19,1,
36005012102,1,1835,0.15,0.23,0,0,0,0.6,0.02,0.82,0.8,0.2,0.9,0.1,0.1,0.04,0.26,0.18,0.16,0.01,0.25,0.18,0.5,20028,0.18,0.09,0.91,0,0.14,0,0.23,0.72,0.04,0.6,3.523,0,1.11392839,1.601,4,4,30,0.4542,0.9303,9,0.3722,1.9224,0.19,1,
36005012300,1,4379,0.07,0.33,0.013,0.01,0,0.54,0.04,0.66,0.73,0.27,0.85,0.15,0.11,0.02,0.28,0.2,0.16,0.02,0.21,0.22,0.45,21300,0.11,0.08,0.92,0.02,0.12,0,0.36,0.62,0.03,0.44,3.434,0,0.925242377,1.9182,4,2,110,0.6265,0.9969,7,0.2051,1.1517,0.19,1,
36005012500,1,4272,0.12,0.24,0.019,0.02,0,0.54,0.06,0.71,0.68,0.32,0.81,0.19,0.1,0.03,0.28,0.18,0.14,0.02,0.25,0.24,0.43,26348,0.14,0.15,0.86,0.03,0.22,0,0.31,0.61,0.04,0.44,3.238,0,0.825843436,1.8243,4,2,99,0.4728,0.9462,6,0.2755,1.3539,0.19,1,
36005012701,1,1992,0.18,0.24,0.003,0.03,0,0.5,0.05,0.78,0.73,0.27,0.88,0.12,0.04,0.04,0.25,0.22,0.15,0.03,0.28,0.23,0.49,18641,0.09,0.1,0.9,0.04,0.13,0.04,0.23,0.7,0.01,0.53,3.361,0,1.089630439,1.8186,4,4,157,0.4952,0.9924,9,0.1582,0.6828,0.19,1,
36005012901,1,4017,0.13,0.42,0,0.04,0,0.39,0.02,0.58,0.8,0.2,0.89,0.11,0.08,0.07,0.31,0.09,0.15,0.04,0.25,0.29,0.49,18269,0.14,0.08,0.92,0.03,0.13,0,0.22,0.75,0.03,0.57,3.419,0,1.177452244,2.4347,5,3,173,0.4261,0.9856,7,0.3956,1.5766,0.19,1,
36005013000,1,1364,0.7,0.08,0,0,0,0.13,0.1,0.41,0.86,0.14,0.95,0.05,0.03,0.04,0.37,0.15,0.16,0.12,0.12,0.01,0.06,77917,0.07,0.06,0.94,0.11,0.06,0,0.79,0.25,0.08,0.07,3.606,1,1.793215491,-1.6746,2,1,13,0.3593,0.1819,0,0.0117,0.1465,0.29,3,
36005013100,1,4685,0.09,0.29,0,0.02,0,0.58,0.03,0.71,0.68,0.32,0.83,0.17,0.06,0.04,0.23,0.19,0.14,0.05,0.29,0.21,0.36,25271,0.12,0.13,0.87,0.01,0.21,0,0.32,0.58,0.02,0.48,3.339,0,1.019711207,2.1768,5,1,185,0.4608,0.9639,5,0.4366,2.1480,0.19,1,
36005013200,1,7426,0.51,0.13,0,0.04,0,0.3,0.02,0.5,0.88,0.12,0.97,0.03,0.03,0.03,0.25,0.19,0.25,0.14,0.11,0.04,0.07,96701,0.08,0.06,0.94,0.03,0.07,0.06,0.75,0.33,0.04,0.11,2.528,1,0.798066163,-4.0234,1,1,53,0.3562,0.4829,0,0.0469,0.1495,0.29,3,
36005013300,1,7284,0.08,0.33,0,0,0,0.57,0.01,0.7,0.7,0.3,0.81,0.19,0.04,0.03,0.28,0.12,0.12,0.01,0.41,0.19,0.26,25282,0.15,0.12,0.88,0.04,0.17,0,0.38,0.57,0.03,0.4,3.507,0,1.12634293,2.1703,5,1,151,0.4839,0.9878,8,0.3517,1.1429,0.19,1,
36005013500,1,3908,0.09,0.35,0.008,0,0,0.48,0.07,0.62,0.68,0.32,0.83,0.17,0.03,0.02,0.28,0.21,0.14,0.05,0.27,0.18,0.4,23279,0.12,0.14,0.86,0.08,0.2,0,0.29,0.64,0.04,0.46,3.296,0,0.963888799,1.6125,4,1,127,0.5,0.9618,9,0.1377,0.7209,0.19,1,
36005013800,1,2989,0.76,0.05,0,0.05,0,0.14,0,0.22,0.85,0.15,0.95,0.05,0.01,0.03,0.35,0.21,0.19,0.08,0.12,0.05,0.06,79773,0.08,0.13,0.87,0.22,0.12,0.08,0.68,0.3,0.05,0.09,4.256,1,2.222551529,-1.0676,2,1,29,0.3779,0.6244,0,0.0059,0.0293,0.29,3,
36005014100,1,5355,0.16,0.39,0.007,0.01,0,0.41,0.02,0.61,0.69,0.31,0.81,0.19,0.02,0.03,0.27,0.19,0.18,0.04,0.25,0.22,0.26,32500,0.13,0.14,0.86,0.04,0.21,0,0.41,0.49,0.03,0.36,3.466,0,0.944520262,2.4177,5,2,148,0.5873,0.9672,4,0.5275,2.4381,0.19,1,
36005014300,1,968,0.14,0.42,0.01,0.04,0,0.36,0.03,0.46,0.73,0.27,0.81,0.19,0.02,0.04,0.25,0.2,0.11,0.04,0.33,0.22,0.52,12000,0.18,0.14,0.86,0,0.24,0,0.18,0.69,0.04,0.52,3.419,0,0.928311448,0.6568,3,0,58,0.4738,0.9977,8,0.0264,0.2462,0.19,1,
36005014400,1,6049,0.19,0.46,0,0.04,0,0.27,0.04,0.59,0.82,0.18,0.92,0.08,0.04,0.06,0.34,0.22,0.15,0.05,0.16,0.09,0.46,19418,0.2,0.08,0.92,0.02,0.13,0,0.37,0.64,0.05,0.43,2.787,0,1.199957039,-2.627,1,0,116,0.551,0.9565,6,0.0322,0.1641,0.29,3,
36005014500,1,7360,0.06,0.4,0.014,0,0,0.49,0.04,0.6,0.79,0.21,0.87,0.13,0.05,0.06,0.33,0.16,0.12,0.01,0.28,0.16,0.5,22711,0.22,0.07,0.93,0,0.13,0,0.24,0.76,0.01,0.62,3.331,0,0.760199809,0.4342,4,1,155,0.4485,0.9913,10,0.3722,2.0542,0.19,1,
36005014701,1,7023,0.11,0.51,0,0,0,0.36,0.02,0.53,0.74,0.26,0.82,0.18,0.1,0.04,0.26,0.2,0.16,0,0.25,0.18,0.61,14334,0.25,0.07,0.93,0.02,0.12,0,0.22,0.78,0.06,0.56,3.555,0,X,0.3599,3,0,158,0.4773,0.9983,10,0.0205,0.1641,0.19,1,
36005014702,1,5243,0.08,0.43,0.002,0,0,0.46,0.02,0.59,0.71,0.29,0.86,0.14,0.09,0.09,0.3,0.13,0.08,0.01,0.3,0.21,0.58,17782,0.2,0.1,0.9,0.02,0.16,0,0.19,0.76,0.02,0.59,3.588,0,X,0.9988,4,1,63,0.3991,0.9773,10,0.0440,0.2081,0.19,1,
36005014900,1,4348,0.08,0.4,0,0,0,0.44,0.08,0.59,0.69,0.31,0.84,0.16,0.06,0.02,0.23,0.19,0.18,0.04,0.29,0.17,0.49,27212,0.18,0.14,0.86,0.03,0.21,0,0.37,0.57,0.01,0.44,3.412,0,0.591719187,0.2203,3,3,95,0.4439,0.9862,9,0.5275,2.5290,0.19,1,
36005015100,1,5458,0.11,0.44,0,0,0.008,0.43,0.02,0.57,0.64,0.36,0.76,0.24,0.06,0.03,0.23,0.23,0.14,0.04,0.27,0.23,0.28,30339,0.1,0.14,0.86,0.03,0.21,0,0.37,0.54,0.04,0.4,3.279,0,0.614922661,0.8553,4,3,148,0.4795,0.9577,5,0.7355,2.9949,0.19,1,
36005015200,1,2803,0.4,0.12,0.012,0.05,0,0.37,0.05,0.61,0.75,0.25,0.91,0.09,0.03,0.02,0.25,0.25,0.21,0.09,0.14,0.1,0.14,70162,0.09,0.12,0.88,0.08,0.16,0,0.58,0.4,0.05,0.22,3.296,0,X,-1.7348,2,1,23,0.4278,0.657,0,0.0088,0.0879,0.29,3,
36005015300,1,4466,0.07,0.52,0.015,0.01,0.007,0.35,0.03,0.53,0.65,0.35,0.8,0.2,0.08,0.04,0.27,0.16,0.26,0.02,0.18,0.17,0.51,19630,0.15,0.17,0.84,0.04,0.25,0,0.38,0.52,0.03,0.39,3.153,0,0.467290367,0.9693,4,1,105,0.5312,0.9455,6,0.2784,1.3773,0.19,1,
36005015500,1,3178,0.08,0.2,0.005,0.01,0,0.67,0.03,0.81,0.57,0.43,0.75,0.25,0.1,0.04,0.24,0.14,0.12,0.02,0.33,0.2,0.52,21136,0.31,0.17,0.83,0.07,0.26,0,0.43,0.69,0.03,0.29,3.253,0,0.553689514,1.298,4,2,149,0.4522,0.9581,8,0.1055,0.5451,0.19,1,
36005015700,1,4054,0.09,0.34,0,0,0,0.57,0,0.66,0.6,0.4,0.72,0.28,0.03,0.02,0.32,0.22,0.09,0.02,0.29,0.16,0.27,33785,0.23,0.2,0.8,0.09,0.24,0.2,0.4,0.57,0.01,0.36,3.466,0,0.778675695,3.3614,5,2,119,0.46,0.9561,5,0.2930,1.4887,0.19,1,
36005015800,1,1202,0.59,0.06,0,0.03,0,0.24,0.07,0.5,0.8,0.2,0.93,0.07,0.02,0.07,0.32,0.22,0.19,0.06,0.11,0.05,0.12,77045,0.08,0.08,0.93,0.02,0.12,0,0.75,0.29,0.06,0.09,3.052,0,1.800252269,-1.7446,2,1,31,0.3945,0.5563,0,0.0059,0.0733,0.29,3,
36005015900,1,1420,0.23,0.11,0.002,0.01,0,0.63,0.01,0.91,0.69,0.31,0.85,0.15,0.07,0.02,0.29,0.08,0.11,0.14,0.29,0.42,0.51,16027,0.13,0.18,0.82,0.09,0.26,0,0.27,0.66,0.04,0.41,3.341,0,X,2.1724,5,4,136,0.5004,0.9717,9,0.0498,0.2872,0.19,1,
36005016000,1,4274,0.78,0.01,0,0.03,0,0.16,0.02,0.23,0.78,0.22,0.88,0.12,0.02,0.02,0.32,0.13,0.32,0.11,0.08,0.07,0.03,77216,0.07,0.12,0.88,0,0.19,0,0.73,0.27,0.07,0.08,3.061,0,2.124296872,-1.5355,2,0,33,0.4188,0.302,0,0.0088,0.1114,0.29,3,
36005016100,1,4140,0.14,0.31,0,0.01,0,0.53,0.01,0.72,0.64,0.36,0.8,0.2,0.04,0.06,0.23,0.12,0.15,0.02,0.39,0.22,0.52,12467,0.18,0.11,0.89,0.03,0.17,0,0.51,0.57,0.02,0.27,3.324,0,0.85180817,3.6507,5,2,149,0.5136,0.9559,7,0.2989,1.5121,0.19,1,
36005016200,1,1969,0.67,0.07,0.018,0.01,0,0.21,0.02,0.4,0.85,0.15,0.93,0.07,0.04,0.05,0.32,0.16,0.18,0.07,0.16,0.06,0.14,70682,0.09,0.2,0.8,0.24,0.22,0,0.63,0.31,0.03,0.1,2.881,0,1.956360404,-1.8088,2,2,25,0.4295,0.9115,3,0.0059,0.0205,0.29,3,
36005016300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,0.114665256,1.2737,4,0,55,-,0.5842,7,X,X,0.19,1,
36005016400,1,885,0.78,0.09,0,0,0,0.11,0.02,0.28,0.9,0.1,0.95,0.05,0,0.06,0.4,0.16,0.19,0.07,0.13,0.05,0.1,60682,0.15,0.06,0.94,0,0.13,0,0.69,0.43,0.11,0.11,2.957,0,2.090372635,-1.8346,2,2,22,0.4727,0.6019,1,0.0029,0.0059,0.29,3,
36005016500,1,1189,0.07,0.59,0,0,0,0.34,0,0.44,0.72,0.28,0.77,0.23,0.03,0.02,0.19,0.2,0.21,0.01,0.34,0.15,0.34,26645,0.11,0.16,0.84,0.06,0.2,0,0.24,0.62,0.02,0.52,3.882,0,0.482054731,4.3754,5,3,97,0.4642,0.9064,6,0.2374,1.2894,0.17,1,
36005016600,1,2252,0.49,0.08,0,0.1,0,0.29,0.04,0.52,0.84,0.16,0.95,0.05,0.03,0.01,0.34,0.21,0.23,0.05,0.13,0.04,0.1,63421,0.09,0.11,0.89,0.03,0.17,0,0.67,0.32,0.06,0.11,3.16,0,1.919143654,-1.1813,2,1,118,0.4428,0.6359,0,0.0059,0.0059,0.29,3,
36005016700,1,2733,0.07,0.54,0.005,0,0,0.35,0.03,0.45,0.73,0.27,0.87,0.13,0.02,0.05,0.31,0.14,0.21,0.06,0.22,0.12,0.44,27222,0.16,0.08,0.92,0,0.14,0,0.33,0.63,0.01,0.55,3.187,0,0.339287849,3.8848,5,1,94,0.3661,0.9845,6,0.0733,0.6506,0.17,1,
36005016900,1,1338,0.09,0.58,0.004,0,0,0.29,0.03,0.43,0.75,0.25,0.91,0.09,0.04,0.01,0.24,0.23,0.21,0.04,0.24,0.16,0.39,27697,0.25,0.09,0.91,0.01,0.13,0,0.37,0.61,0.03,0.45,3.309,0,0.379962163,1.9694,4,4,34,0.4885,0.9416,5,0.0703,0.5304,0.19,1,
36005017100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,X,0,0.006727074,3.8816,5,0,28,-,X,X,X,X,0.2,1,
36005017300,1,6301,0.13,0.29,0.033,0.07,0,0.44,0.04,0.61,0.61,0.39,0.77,0.23,0.06,0.03,0.19,0.15,0.14,0.05,0.38,0.32,0.37,18720,0.18,0.16,0.84,0.04,0.25,0,0.38,0.55,0.01,0.36,3.633,0,0.680615824,2.1247,4,1,168,0.4833,0.9917,7,0.7092,2.9158,0.19,1,
36005017500,1,7004,0.06,0.48,0.032,0,0,0.39,0.04,0.58,0.69,0.31,0.82,0.18,0.05,0.03,0.33,0.15,0.11,0.02,0.31,0.26,0.46,22000,0.14,0.1,0.9,0.07,0.14,0,0.28,0.7,0.01,0.51,3.702,0,0.85726549,0.9929,4,2,154,0.6025,0.9854,9,1.0081,4.7473,0.2,1,
36005017701,1,4946,0.05,0.36,0,0,0,0.59,0.01,0.63,0.69,0.31,0.79,0.21,0.05,0.02,0.16,0.19,0.17,0.04,0.37,0.14,0.47,25022,0.16,0.15,0.85,0.07,0.21,0,0.22,0.64,0,0.58,3.644,0,X,1.0074,4,2,117,0.561,0.999,12,0.8440,4.8469,0.2,1,
36005017702,1,5388,0.07,0.32,0,0.02,0,0.57,0.01,0.66,0.56,0.44,0.71,0.29,0.04,0.05,0.29,0.13,0.15,0.03,0.32,0.28,0.42,23485,0.16,0.13,0.87,0.03,0.19,0.02,0.25,0.66,0.03,0.53,3.61,0,X,1.9163,4,3,205,0.4851,0.9849,9,0.6154,2.2857,0.2,1,
36005017901,1,4661,0.09,0.37,0.044,0.02,0,0.46,0.02,0.69,0.57,0.43,0.78,0.22,0.04,0.06,0.21,0.17,0.14,0.03,0.34,0.3,0.44,21376,0.16,0.15,0.85,0.06,0.19,0.11,0.3,0.59,0.02,0.48,3.912,0,X,0.8289,4,2,85,0.4449,0.954,10,0.7297,4.5832,0.2,1,
36005017902,1,3600,0.08,0.42,0,0,0,0.49,0.01,0.58,0.62,0.38,0.74,0.26,0.1,0.03,0.2,0.15,0.14,0.01,0.37,0.19,0.41,20852,0.14,0.22,0.79,0.01,0.31,0.07,0.21,0.63,0.04,0.51,3.814,0,X,1.5551,4,2,62,0.4643,0.9788,8,0.2344,1.9136,0.18,1,
36005018101,1,2921,0.06,0.52,0.014,0,0,0.41,0,0.52,0.58,0.42,0.75,0.25,0.06,0.01,0.31,0.2,0.12,0.01,0.29,0.31,0.35,27371,0.12,0.13,0.87,0.01,0.19,0.02,0.27,0.64,0.02,0.5,3.802,0,X,1.3254,4,1,68,0.4619,0.9519,6,0.2227,0.9934,0.19,1,
36005018102,1,5626,0.1,0.37,0,0.04,0,0.47,0.01,0.54,0.47,0.53,0.63,0.37,0.1,0.03,0.2,0.17,0.18,0.06,0.25,0.23,0.34,38250,0.15,0.18,0.82,0.08,0.24,0,0.32,0.54,0.01,0.43,3.894,0,X,1.4739,4,2,91,0.4083,0.9643,6,0.5773,2.7136,0.2,1,
36005018301,1,4202,0.12,0.47,0,0.03,0,0.37,0.02,0.57,0.68,0.32,0.88,0.12,0.02,0.09,0.23,0.13,0.21,0.12,0.21,0.22,0.24,29987,0.16,0.12,0.88,0,0.18,0.02,0.46,0.53,0.04,0.28,4.29,0,X,1.2467,4,1,52,0.4922,0.9099,3,0.3634,2.2125,0.2,1,
36005018302,1,4078,0.15,0.31,0.007,0,0,0.48,0.05,0.67,0.61,0.39,0.74,0.26,0.06,0.05,0.29,0.23,0.15,0.03,0.19,0.17,0.36,31324,0.17,0.3,0.7,0.02,0.42,0,0.28,0.44,0.02,0.35,3.82,0,X,1.2258,4,1,158,0.4314,0.8812,4,0.3018,1.6410,0.19,1,
36005018400,1,3676,0.66,0.05,0,0.01,0,0.25,0.03,0.38,0.81,0.19,0.93,0.07,0,0.01,0.26,0.21,0.22,0.1,0.2,0.11,0.15,60518,0.07,0.12,0.88,0.14,0.14,0,0.7,0.32,0.05,0.11,2.859,0,2.176407807,-0.5168,3,2,60,0.444,0.5272,0,0.0000,0.0117,0.29,3,
36005018500,1,6885,0.06,0.46,0,0,0,0.46,0.02,0.53,0.66,0.34,0.78,0.22,0.07,0.03,0.27,0.22,0.16,0.06,0.19,0.17,0.44,26496,0.2,0.13,0.87,0.03,0.17,0.2,0.3,0.62,0.01,0.51,3.365,0,X,1.1805,4,2,308,0.434,0.9891,11,0.6769,3.5019,0.19,1,
36005018900,1,8304,0.16,0.28,0.003,0,0,0.55,0.01,0.74,0.64,0.36,0.8,0.2,0.03,0.02,0.29,0.14,0.18,0.03,0.31,0.22,0.44,21180,0.17,0.13,0.87,0.05,0.18,0.03,0.27,0.63,0.02,0.52,4.174,0,0.400235917,0.6918,4,1,168,0.4829,0.9903,8,0.8528,4.6183,0.18,1,
36005019300,1,5737,0.13,0.48,0,0,0,0.34,0.05,0.56,0.66,0.34,0.8,0.2,0.03,0.05,0.33,0.19,0.14,0.01,0.25,0.18,0.51,23267,0.19,0.22,0.78,0.12,0.3,0,0.26,0.59,0.01,0.45,4.09,0,0.509480338,0.1655,3,2,119,0.575,0.9623,9,0.8498,4.1964,0.18,1,
36005019400,1,2231,0.4,0.16,0,0.03,0,0.33,0.08,0.5,0.75,0.25,0.9,0.1,0.02,0.03,0.37,0.09,0.32,0.03,0.15,0.16,0.24,51176,0.11,0.11,0.89,0.01,0.16,0,0.49,0.5,0.04,0.33,3.712,0,2.208961295,0.1985,3,1,32,0.4755,0.7937,1,0.1817,0.6212,0.2,1,
36005019500,1,7622,0.13,0.3,0,0.01,0,0.52,0.04,0.73,0.58,0.42,0.78,0.22,0.02,0.02,0.28,0.19,0.18,0.04,0.28,0.21,0.34,26706,0.15,0.15,0.85,0.04,0.21,0,0.32,0.58,0.03,0.42,3.8,0,0.339987869,1.3068,4,2,221,0.4503,0.9841,7,0.8528,6.0513,0.18,1,
36005019700,1,7104,0.14,0.3,0.005,0.06,0.003,0.47,0.02,0.63,0.51,0.49,0.74,0.26,0.03,0.03,0.34,0.18,0.16,0.02,0.25,0.29,0.36,25875,0.09,0.18,0.82,0.03,0.27,0.06,0.21,0.64,0.02,0.56,3.814,0,0.652053292,1.2041,4,3,186,0.4888,0.9536,9,0.7766,4.6740,0.18,1,
36005019900,1,8015,0.13,0.31,0.002,0,0,0.49,0.07,0.68,0.56,0.44,0.72,0.28,0.02,0.03,0.29,0.16,0.18,0.03,0.28,0.28,0.38,24914,0.13,0.15,0.85,0.06,0.2,0,0.33,0.57,0.01,0.46,3.745,0,0.595167999,0.5232,4,2,145,0.473,0.9583,10,0.4777,2.9128,0.18,1,
36005020000,1,4722,0.16,0.07,0.007,0.32,0,0.36,0.09,0.56,0.58,0.42,0.77,0.23,0.02,0.07,0.29,0.19,0.19,0.08,0.17,0.21,0.27,44771,0.15,0.19,0.81,0.03,0.27,0,0.48,0.48,0.01,0.3,2.898,0,X,1.9448,4,4,134,0.4339,0.9202,1,0.1670,0.9670,0.2,1,
36005020100,1,4340,0.12,0.32,0,0.01,0,0.53,0.02,0.68,0.57,0.43,0.8,0.2,0.06,0.04,0.29,0.16,0.2,0.02,0.22,0.25,0.43,24160,0.1,0.12,0.88,0.01,0.19,0.05,0.26,0.67,0.03,0.52,4.584,0,0.536607214,1.4203,4,1,125,0.4891,0.9988,9,0.4601,2.6843,0.2,1,
36005020200,1,2232,0.23,0.18,0.007,0.14,0,0.41,0.03,0.57,0.7,0.3,0.86,0.14,0.03,0.01,0.29,0.14,0.28,0.04,0.21,0.2,0.26,38487,0.07,0.15,0.86,0.05,0.21,0,0.47,0.44,0.07,0.27,3.008,0,1.96734082,1.4682,4,2,59,0.4529,0.8874,0,0.1524,0.9641,0.2,1,
36005020400,1,3131,0.21,0.19,0,0.12,0,0.42,0.07,0.69,0.72,0.28,0.88,0.12,0.04,0.02,0.34,0.21,0.19,0.06,0.13,0.07,0.18,49519,0.21,0.1,0.9,0.07,0.12,0,0.6,0.38,0.04,0.24,3.086,0,1.858762931,1.3831,4,2,63,0.4062,0.8738,2,0.2022,0.9993,0.2,1,
36005020501,1,7030,0.08,0.37,0.017,0,0,0.48,0.05,0.7,0.64,0.36,0.83,0.17,0.03,0.03,0.33,0.22,0.13,0.04,0.22,0.23,0.36,23160,0.13,0.13,0.87,0,0.2,0.05,0.36,0.62,0.01,0.42,5.406,0,X,1.8158,4,0,135,0.4928,0.975,6,0.3370,2.0747,0.2,1,
36005020502,1,2123,0.14,0.33,0,0,0,0.51,0.02,0.64,0.62,0.38,0.85,0.15,0.05,0.01,0.26,0.18,0.17,0.04,0.3,0.32,0.43,15343,0.08,0.12,0.88,0,0.22,0.02,0.39,0.58,0.04,0.34,4.031,0,X,2.6102,5,1,49,0.574,0.9975,4,0.3018,1.3685,0.2,1,
36005020601,1,2724,0.17,0.15,0,0.37,0,0.25,0.06,0.4,0.6,0.4,0.75,0.25,0.04,0.06,0.36,0.11,0.21,0.03,0.19,0.12,0.16,76429,0.17,0.1,0.9,0,0.13,0,0.54,0.4,0.04,0.26,3.005,0,1.926599178,1.5875,4,2,45,0.4271,0.8434,1,0.0088,0.0879,0.2,1,
36005020900,1,4351,0.11,0.33,0,0,0,0.53,0.02,0.64,0.47,0.53,0.71,0.29,0.05,0.02,0.21,0.19,0.21,0.06,0.27,0.28,0.36,27311,0.11,0.12,0.88,0.03,0.16,0,0.3,0.65,0.01,0.52,3.767,0,X,4.4124,5,1,106,0.4333,0.9375,7,0.4806,2.1539,0.2,1,
36005021001,1,9254,0.09,0.56,0,0.06,0,0.26,0.03,0.39,0.69,0.31,0.87,0.13,0.03,0.02,0.29,0.21,0.24,0.1,0.11,0.12,0.15,48396,0.12,0.12,0.88,0,0.17,0.09,0.55,0.42,0.02,0.25,3.644,0,X,0.9865,4,1,73,0.3713,0.8919,2,0.0352,0.3692,0.2,1,
36005021002,1,6416,0.11,0.54,0,0.14,0,0.12,0.08,0.28,0.68,0.32,0.84,0.16,0.04,0.03,0.19,0.21,0.26,0.12,0.15,0.1,0.19,43313,0.15,0.09,0.91,0,0.13,0,0.57,0.46,0.04,0.26,3.551,0,X,1.1321,4,1,61,0.4583,0.8571,1,0.0381,0.4425,0.2,1,
36005021100,1,5506,0.11,0.43,0,0,0,0.43,0.02,0.58,0.64,0.36,0.78,0.22,0.03,0.02,0.27,0.18,0.18,0.04,0.27,0.2,0.48,23724,0.19,0.14,0.86,0.09,0.18,0,0.27,0.64,0.02,0.54,3.885,0,0.632792381,1.6879,4,1,77,0.4655,0.987,10,0.6476,3.2235,0.18,1,
36005021200,1,5257,0.1,0.38,0.006,0.25,0,0.22,0.05,0.34,0.74,0.26,0.94,0.06,0.01,0.04,0.26,0.24,0.22,0.15,0.08,0.1,0.14,51443,0.15,0.05,0.95,0.01,0.08,0,0.63,0.43,0.05,0.21,3.592,0,1.740851678,0.7275,4,1,42,0.3593,0.6547,2,0.0264,0.2725,0.2,1,
36005021301,1,1194,0.1,0.24,0,0,0,0.61,0.05,0.79,0.65,0.35,0.82,0.18,0.06,0.02,0.26,0.26,0.2,0.04,0.16,0.2,0.48,16378,0.13,0.08,0.92,0,0.12,0,0.3,0.69,0.04,0.55,5.316,0,0.611894794,3.0208,5,1,25,0.5305,0.9282,6,0.0615,0.2872,0.2,1,
36005021302,1,6061,0.1,0.55,0,0.01,0,0.33,0.02,0.5,0.61,0.39,0.78,0.22,0.05,0.05,0.23,0.17,0.18,0.04,0.27,0.22,0.35,30362,0.13,0.12,0.88,0.01,0.18,0.02,0.36,0.61,0.02,0.45,4.206,0,0.638943603,2.5927,5,1,89,0.3811,0.974,9,0.3282,1.8344,0.2,1,
36005021501,1,4726,0.12,0.26,0.002,0.03,0.011,0.56,0.02,0.74,0.59,0.41,0.77,0.23,0.04,0.04,0.32,0.14,0.21,0.03,0.23,0.28,0.38,26076,0.13,0.11,0.89,0.03,0.16,0,0.33,0.65,0.01,0.5,3.864,0,0.600665425,2.8662,5,2,76,0.4523,0.9835,8,0.2930,1.9546,0.17,1,
36005021502,1,6013,0.09,0.24,0.006,0,0,0.65,0.02,0.75,0.55,0.45,0.75,0.25,0.03,0.01,0.29,0.19,0.16,0.01,0.3,0.3,0.45,18507,0.16,0.18,0.82,0.1,0.23,0.06,0.25,0.64,0.01,0.5,3.805,0,0.672947582,4.6419,5,2,139,0.4859,0.9864,10,0.2813,1.7524,0.2,1,
36005021601,1,4137,0.25,0.25,0,0.04,0,0.43,0.03,0.64,0.68,0.32,0.77,0.23,0.02,0.05,0.37,0.19,0.15,0.02,0.2,0.14,0.43,25847,0.19,0.16,0.84,0.03,0.23,0.01,0.38,0.63,0.03,0.37,3.267,0,1.421711103,0.7697,4,1,99,0.469,0.9501,3,0.3517,1.8051,0.2,1,
