FIPS,Urban,Total_Population,P_WH,P_AA,P_AI,P_AS,P_NH,P_OR,P_2R,P_Latino,P_Native,P_FB,P_Citizen,P_Noncitizen,P_NoSchool,P_HS_No_Degree,P_HS_or_GED,P_Some_College,P_College_Degree,P_Masters_Prof_Doc,P_Other,P_Limited_Eng,Poverty_Rate,MED_HH_income,UE_Rate,P_UI,P_Insured,P_UI_Under_18,P_UI_18-64,P_UI_65_Over,P_Any_Private_Ins,P_Any_Public_Ins,P_Medicare_Alone,P_Medicaid_Alone,Resp_HI,Low_access,Park_distance,Walkscore,Walkscore_percentile,Tob_retailer_per_1000,felony_per_1000,GINI,SVI_themes_total,SVI_flags,serious_housing_violations_per_1000,total_housing_violations_per_1000,Voter Turnout,Turnout quartile,
36047035601,1,2683,0.96,0.04,0.000,0.00,0.003,0.00,0.00,0.01,0.39,0.61,0.94,0.06,0.03,0.00,0.14,0.20,0.35,0.26,0.02,0.34,0.22,44395,0.12,0.09,0.91,0.00,0.15,0.00,0.58,0.49,0.07,0.11,4.365,0,X,0.3018,3,0,4,0.4919,0.4253,3,0.0099,0.0313,0.26,3,
36047035602,1,5009,0.97,0.01,0.000,0.02,0.000,0.00,0.00,0.03,0.36,0.64,0.87,0.13,0.02,0.01,0.20,0.14,0.41,0.20,0.03,0.46,0.16,35800,0.06,0.05,0.96,0.01,0.09,0.00,0.59,0.47,0.14,0.07,5.538,0,X,0.9022,4,0,10,0.5177,0.5602,4,0.0214,0.1467,0.26,3,
36047035700,1,2494,0.02,0.83,0.024,0.00,0.000,0.11,0.01,0.20,0.66,0.34,0.84,0.16,0.02,0.02,0.34,0.24,0.16,0.03,0.19,0.08,0.52,23092,0.13,0.12,0.88,0.04,0.18,0.00,0.44,0.60,0.03,0.35,2.951,0,0.220845889,0.2188,3,1,32,0.5662,0.9208,8,0.1665,0.8854,0.19,1,
36047035900,1,5234,0.01,0.93,0.000,0.01,0.000,0.05,0.00,0.11,0.68,0.32,0.87,0.13,0.03,0.04,0.43,0.11,0.14,0.05,0.21,0.02,0.43,30838,0.16,0.12,0.88,0.03,0.17,0.07,0.42,0.55,0.03,0.40,3.097,0,0.34131391,0.598,4,2,27,0.4691,0.9466,6,0.2490,1.1855,0.22,2,
36047036001,1,2923,0.97,0.01,0.000,0.00,0.000,0.00,0.02,0.01,0.18,0.82,0.82,0.18,0.03,0.02,0.22,0.08,0.41,0.18,0.05,0.65,0.36,19696,0.12,0.05,0.95,0.00,0.10,0.02,0.37,0.67,0.08,0.21,3.245,0,1.282060403,0.7467,4,1,7,0.6161,0.6506,4,0.0379,0.2061,0.26,3,
36047036002,1,4062,0.89,0.00,0.000,0.01,0.000,0.07,0.03,0.08,0.22,0.78,0.74,0.26,0.01,0.00,0.32,0.08,0.33,0.17,0.07,0.68,0.43,17143,0.16,0.17,0.83,0.28,0.27,0.00,0.36,0.52,0.04,0.15,2.959,0,1.631537096,0.7307,4,1,8,0.538,0.7731,6,0.0495,0.4716,0.26,3,
36047036100,1,2621,0.04,0.78,0.000,0.02,0.000,0.14,0.02,0.22,0.67,0.33,0.85,0.15,0.03,0.02,0.43,0.12,0.18,0.02,0.20,0.11,0.32,27220,0.10,0.10,0.90,0.04,0.15,0.02,0.36,0.62,0.07,0.38,3.008,0,0.484252156,1.3,4,2,35,0.6316,0.9579,3,0.1220,0.7057,0.19,1,
36047036200,1,3371,0.57,0.01,0.035,0.25,0.000,0.11,0.02,0.32,0.35,0.65,0.65,0.35,0.06,0.06,0.23,0.12,0.31,0.07,0.14,0.47,0.33,29608,0.08,0.16,0.84,0.01,0.23,0.03,0.39,0.51,0.03,0.35,3.009,0,1.524924273,0.6985,4,2,39,0.5124,0.8142,3,0.1204,0.7601,0.26,3,
36047036300,1,3917,0.06,0.82,0.025,0.00,0.000,0.08,0.01,0.21,0.62,0.38,0.82,0.18,0.07,0.04,0.36,0.13,0.16,0.10,0.15,0.05,0.30,28556,0.06,0.17,0.83,0.04,0.27,0.02,0.48,0.47,0.07,0.25,2.979,0,0.731792915,1.9608,4,2,40,0.5052,0.8144,1,0.2127,0.7717,0.19,1,
36047036400,1,2237,0.56,0.02,0.004,0.34,0.000,0.05,0.02,0.08,0.30,0.70,0.67,0.33,0.02,0.03,0.20,0.14,0.38,0.13,0.10,0.40,0.27,35313,0.13,0.12,0.88,0.02,0.17,0.02,0.55,0.37,0.02,0.24,3.076,0,1.603978044,0.8431,4,1,20,0.5503,0.7684,1,0.0676,0.3446,0.26,3,
36047036501,1,2758,0.01,0.93,0.000,0.00,0.000,0.06,0.00,0.10,0.64,0.36,0.86,0.14,0.04,0.02,0.32,0.11,0.29,0.02,0.19,0.09,0.16,40845,0.08,0.11,0.90,0.00,0.14,0.14,0.52,0.45,0.09,0.25,3.074,0,1.066005501,3.8064,5,0,19,0.3928,0.8243,0,0.2407,0.7980,0.19,1,
36047036502,1,1280,0.09,0.70,0.000,0.01,0.000,0.19,0.02,0.28,0.77,0.23,0.91,0.09,0.05,0.02,0.37,0.20,0.13,0.04,0.21,0.03,0.37,33750,0.19,0.04,0.96,0.04,0.04,0.08,0.41,0.62,0.04,0.49,2.904,0,1.205716124,4.2667,5,2,54,0.6298,0.9288,4,0.0511,0.1764,0.19,1,
36047036600,1,4995,0.55,0.03,0.000,0.26,0.000,0.11,0.05,0.23,0.30,0.70,0.67,0.33,0.05,0.02,0.32,0.11,0.30,0.08,0.12,0.48,0.31,39808,0.05,0.13,0.87,0.00,0.20,0.00,0.48,0.45,0.03,0.28,3.659,0,1.708194106,1.7921,4,1,10,0.4655,0.9167,4,0.0577,0.3875,0.26,3,
36047036700,1,1296,0.10,0.53,0.000,0.08,0.000,0.24,0.04,0.31,0.70,0.30,0.87,0.13,0.04,0.00,0.26,0.15,0.27,0.05,0.24,0.06,0.14,41969,0.04,0.15,0.85,0.00,0.23,0.00,0.51,0.35,0.05,0.22,2.934,0,1.26792095,3.3701,5,2,109,0.3861,0.6722,1,0.0363,0.1781,0.19,1,
36047036900,1,5504,0.10,0.68,0.000,0.01,0.000,0.20,0.02,0.29,0.75,0.25,0.84,0.16,0.02,0.04,0.29,0.17,0.19,0.03,0.25,0.05,0.26,40612,0.08,0.14,0.86,0.01,0.20,0.22,0.43,0.47,0.03,0.38,2.968,0,1.223723364,2.3952,5,2,37,0.506,0.9299,5,0.3446,1.6093,0.19,1,
36047037000,1,4303,0.65,0.00,0.007,0.30,0.000,0.02,0.02,0.06,0.46,0.54,0.87,0.13,0.02,0.02,0.23,0.15,0.36,0.14,0.09,0.28,0.10,61188,0.06,0.09,0.91,0.07,0.12,0.00,0.71,0.27,0.05,0.12,2.837,0,1.831671145,2.0156,4,0,9,0.4791,0.5136,0,0.0066,0.0429,0.23,2,
36047037100,1,4608,0.03,0.85,0.000,0.03,0.000,0.08,0.01,0.14,0.71,0.29,0.87,0.13,0.02,0.04,0.34,0.15,0.29,0.04,0.11,0.04,0.21,50504,0.09,0.13,0.87,0.06,0.17,0.00,0.53,0.39,0.05,0.28,2.947,0,1.133185626,1.7168,4,1,18,0.5061,0.7182,2,0.1517,0.6810,0.19,1,
36047037300,1,4101,0.15,0.68,0.005,0.02,0.000,0.15,0.01,0.27,0.83,0.17,0.93,0.07,0.02,0.00,0.30,0.16,0.23,0.06,0.23,0.03,0.33,29648,0.09,0.09,0.91,0.02,0.14,0.00,0.53,0.41,0.06,0.29,3.011,0,1.165732351,0.9223,4,2,22,0.516,0.9218,0,0.1929,0.7469,0.19,1,
36047037401,1,4264,0.85,0.01,0.025,0.07,0.000,0.00,0.04,0.03,0.50,0.50,0.90,0.10,0.02,0.01,0.28,0.12,0.33,0.17,0.07,0.35,0.12,46083,0.08,0.09,0.91,0.01,0.15,0.00,0.58,0.42,0.06,0.18,3.079,0,X,0.6654,4,0,16,0.5115,0.5549,1,0.0181,0.1088,0.26,3,
36047037402,1,4977,0.66,0.05,0.000,0.17,0.000,0.10,0.02,0.13,0.43,0.57,0.82,0.18,0.02,0.02,0.18,0.14,0.35,0.22,0.07,0.49,0.17,31779,0.11,0.11,0.89,0.00,0.20,0.00,0.46,0.52,0.03,0.25,3.138,0,X,0.0393,3,0,11,0.5553,0.7898,3,0.0099,0.0577,0.26,3,
36047037500,1,3170,0.24,0.51,0.037,0.15,0.000,0.04,0.01,0.19,0.63,0.37,0.82,0.18,0.05,0.09,0.28,0.17,0.19,0.06,0.16,0.05,0.22,44231,0.11,0.14,0.86,0.03,0.19,0.00,0.50,0.43,0.02,0.28,3.048,0,1.137397395,0.661,4,3,35,0.4142,0.8688,2,0.2012,0.6430,0.22,2,
36047037700,1,4013,0.11,0.74,0.007,0.01,0.000,0.11,0.02,0.19,0.88,0.12,0.93,0.07,0.01,0.00,0.27,0.22,0.24,0.10,0.15,0.01,0.29,40611,0.09,0.07,0.93,0.00,0.10,0.00,0.52,0.48,0.02,0.33,2.934,0,1.107572803,1.0497,4,1,26,0.5085,0.4059,0,0.1896,0.8096,0.22,2,
36047037900,1,3573,0.08,0.86,0.000,0.00,0.000,0.05,0.01,0.07,0.72,0.28,0.89,0.11,0.02,0.01,0.31,0.12,0.20,0.10,0.24,0.05,0.33,37020,0.07,0.18,0.82,0.10,0.23,0.06,0.54,0.37,0.04,0.20,3.041,0,1.060452602,0.8422,4,3,32,0.4701,0.6539,2,0.2308,1.1146,0.19,1,
36047038100,1,5187,0.08,0.85,0.000,0.00,0.000,0.06,0.01,0.11,0.89,0.11,0.96,0.04,0.03,0.03,0.34,0.16,0.17,0.02,0.25,0.02,0.30,27260,0.10,0.11,0.90,0.05,0.15,0.00,0.40,0.57,0.05,0.39,2.937,0,0.852256158,0.2447,3,1,27,0.4751,0.8977,5,0.2589,0.8310,0.22,2,
36047038200,1,5893,0.17,0.39,0.000,0.25,0.000,0.12,0.06,0.27,0.66,0.34,0.89,0.11,0.02,0.03,0.29,0.13,0.20,0.03,0.29,0.31,0.40,18601,0.19,0.08,0.92,0.10,0.08,0.00,0.37,0.62,0.07,0.43,2.998,0,1.018553758,1.7007,4,1,13,0.4916,0.995,7,0.0066,0.1088,0.2,1,
36047038300,1,4399,0.06,0.85,0.000,0.01,0.000,0.05,0.03,0.08,0.80,0.20,0.93,0.07,0.01,0.02,0.23,0.21,0.35,0.07,0.11,0.02,0.14,65746,0.07,0.09,0.91,0.06,0.12,0.03,0.59,0.36,0.07,0.23,3.06,0,0.954260495,0.8785,4,2,25,0.4681,0.6545,1,0.2638,1.1443,0.22,2,
36047038500,1,3462,0.19,0.67,0.000,0.06,0.000,0.04,0.04,0.19,0.89,0.11,0.98,0.02,0.02,0.03,0.22,0.16,0.36,0.07,0.13,0.07,0.26,47793,0.10,0.06,0.95,0.02,0.08,0.00,0.61,0.38,0.05,0.23,3.077,0,1.060186366,0.6791,4,1,30,0.4771,0.8533,1,0.1319,0.6529,0.22,2,
36047038600,1,3706,0.46,0.00,0.000,0.41,0.000,0.11,0.02,0.21,0.45,0.55,0.77,0.23,0.04,0.03,0.32,0.13,0.22,0.10,0.16,0.25,0.20,45556,0.08,0.06,0.94,0.01,0.09,0.00,0.42,0.56,0.06,0.38,2.86,0,1.444719864,1.2855,4,2,20,0.4101,0.7032,1,0.0016,0.0445,0.23,2,
36047038700,1,4347,0.18,0.71,0.010,0.06,0.000,0.01,0.02,0.20,0.82,0.18,0.90,0.10,0.00,0.02,0.25,0.16,0.23,0.10,0.24,0.02,0.33,40469,0.13,0.10,0.90,0.02,0.14,0.05,0.36,0.63,0.06,0.43,2.99,0,1.072944606,1.2332,4,2,26,0.5027,0.9336,3,0.1385,0.6909,0.22,2,
36047038800,1,3651,0.88,0.03,0.000,0.06,0.000,0.02,0.01,0.10,0.55,0.45,0.89,0.11,0.02,0.04,0.26,0.10,0.33,0.16,0.09,0.15,0.18,62463,0.04,0.10,0.90,0.07,0.15,0.01,0.64,0.35,0.06,0.14,2.859,0,1.893758296,0.5951,4,1,8,0.4321,0.8177,0,0.0066,0.0693,0.23,2,
36047038900,1,3063,0.36,0.09,0.020,0.10,0.000,0.37,0.06,0.60,0.64,0.36,0.82,0.18,0.06,0.00,0.21,0.17,0.29,0.05,0.22,0.28,0.27,48615,0.06,0.20,0.80,0.04,0.26,0.00,0.48,0.42,0.04,0.24,3.117,0,1.043949473,3.8859,5,4,56,0.477,0.8311,2,0.1369,0.4172,0.16,1,
36047039000,1,2349,0.92,0.00,0.005,0.04,0.000,0.00,0.03,0.04,0.58,0.42,0.87,0.13,0.02,0.03,0.34,0.10,0.28,0.12,0.11,0.20,0.20,52250,0.07,0.06,0.94,0.00,0.10,0.00,0.72,0.30,0.06,0.14,2.733,0,1.910774438,0.9169,4,1,18,0.5193,0.6062,0,0.0000,0.0000,0.23,2,
36047039100,1,3157,0.38,0.26,0.000,0.02,0.000,0.28,0.06,0.66,0.62,0.38,0.76,0.24,0.01,0.05,0.23,0.18,0.24,0.05,0.24,0.21,0.31,36957,0.15,0.15,0.85,0.00,0.22,0.00,0.51,0.43,0.07,0.21,3.221,0,0.875823028,3.6722,5,1,20,0.4732,0.9317,5,0.0643,0.2787,0.18,1,
36047039200,1,2860,0.80,0.01,0.000,0.19,0.000,0.01,0.00,0.02,0.49,0.51,0.83,0.17,0.04,0.02,0.25,0.14,0.34,0.09,0.12,0.38,0.24,40724,0.11,0.14,0.86,0.07,0.21,0.00,0.56,0.34,0.05,0.20,2.729,0,1.940889999,0.3468,3,1,14,0.4165,0.7896,0,0.0313,0.1237,0.23,2,
36047039300,1,3672,0.47,0.43,0.019,0.02,0.000,0.05,0.01,0.59,0.76,0.24,0.85,0.15,0.03,0.04,0.23,0.14,0.26,0.07,0.23,0.11,0.30,50250,0.15,0.17,0.83,0.11,0.21,0.00,0.48,0.41,0.11,0.19,3.077,0,0.917019539,2.5863,5,2,22,0.4853,0.7568,0,0.0709,0.2704,0.16,1,
36047039400,1,2466,0.90,0.00,0.000,0.02,0.000,0.06,0.02,0.13,0.65,0.35,0.87,0.13,0.01,0.02,0.31,0.13,0.25,0.08,0.19,0.26,0.11,52841,0.12,0.09,0.91,0.04,0.15,0.00,0.50,0.45,0.06,0.30,2.697,0,2.007301757,0.5814,4,2,9,0.5709,0.4926,1,0.0049,0.0511,0.23,2,
36047039500,1,4359,0.33,0.39,0.000,0.08,0.000,0.17,0.04,0.42,0.66,0.34,0.75,0.25,0.04,0.03,0.26,0.20,0.20,0.05,0.22,0.16,0.33,42787,0.20,0.25,0.76,0.00,0.36,0.06,0.44,0.39,0.03,0.23,3.025,0,0.958586434,2.2387,5,1,19,0.4995,0.9653,6,0.1863,0.8327,0.16,1,
36047039600,1,2028,0.84,0.00,0.038,0.01,0.078,0.02,0.01,0.06,0.80,0.20,0.94,0.06,0.01,0.01,0.42,0.13,0.22,0.16,0.05,0.15,0.13,46042,0.05,0.08,0.93,0.03,0.12,0.02,0.73,0.32,0.05,0.12,2.707,0,1.996542023,0.5575,4,0,7,0.5383,0.5004,1,0.0000,0.0066,0.23,2,
36047039700,1,3458,0.31,0.60,0.000,0.02,0.000,0.06,0.02,0.33,0.69,0.31,0.86,0.14,0.00,0.03,0.24,0.24,0.21,0.08,0.20,0.08,0.30,36387,0.17,0.16,0.85,0.02,0.21,0.08,0.44,0.46,0.05,0.28,3.019,0,1.059818935,0.5655,3,1,41,0.479,0.7861,2,0.1599,0.4106,0.16,1,
36047039800,1,2829,0.41,0.00,0.009,0.45,0.000,0.11,0.02,0.17,0.46,0.54,0.76,0.24,0.06,0.03,0.21,0.12,0.26,0.09,0.24,0.18,0.19,53417,0.11,0.15,0.85,0.03,0.23,0.00,0.47,0.49,0.06,0.27,2.807,0,1.478480736,1.2764,4,1,11,0.4484,0.7875,1,0.0082,0.0330,0.23,2,
36047039900,1,3434,0.31,0.57,0.000,0.00,0.000,0.07,0.04,0.50,0.81,0.19,0.92,0.08,0.02,0.07,0.23,0.17,0.24,0.10,0.18,0.08,0.32,35242,0.17,0.10,0.90,0.08,0.12,0.00,0.46,0.45,0.07,0.29,3.004,0,0.823148581,0.8454,4,2,25,0.4958,0.8265,1,0.1138,0.5590,0.16,1,
36047040000,1,3325,0.51,0.00,0.000,0.40,0.000,0.08,0.00,0.11,0.50,0.50,0.81,0.19,0.05,0.05,0.33,0.08,0.19,0.09,0.21,0.30,0.19,48750,0.11,0.16,0.85,0.04,0.25,0.00,0.49,0.40,0.08,0.19,2.81,0,1.50714481,1.4426,4,1,13,0.4071,0.8975,2,0.0066,0.0544,0.2,1,
36047040100,1,3197,0.26,0.54,0.000,0.02,0.000,0.15,0.02,0.32,0.75,0.25,0.86,0.14,0.04,0.05,0.25,0.14,0.27,0.06,0.19,0.10,0.24,44857,0.09,0.13,0.87,0.00,0.18,0.00,0.47,0.48,0.04,0.31,2.944,0,0.980511629,0.8922,4,2,33,0.4345,0.8934,1,0.1336,0.5507,0.19,1,
36047040200,1,2749,0.44,0.01,0.019,0.42,0.000,0.09,0.02,0.18,0.48,0.52,0.81,0.19,0.04,0.05,0.33,0.11,0.21,0.07,0.18,0.32,0.25,43828,0.08,0.12,0.89,0.00,0.17,0.03,0.48,0.47,0.06,0.26,2.832,0,1.206937076,2.2995,5,1,21,0.4861,0.5225,1,0.0066,0.1022,0.2,1,
36047040300,1,3770,0.18,0.69,0.000,0.01,0.000,0.12,0.00,0.24,0.71,0.29,0.88,0.12,0.04,0.03,0.34,0.13,0.19,0.12,0.16,0.11,0.33,26822,0.09,0.14,0.86,0.03,0.20,0.00,0.41,0.49,0.09,0.32,3,0,1.157776253,0.7003,4,3,25,0.528,0.9546,5,0.0824,0.3990,0.19,1,
36047040400,1,2343,0.54,0.01,0.000,0.41,0.003,0.04,0.01,0.11,0.49,0.51,0.83,0.17,0.06,0.06,0.28,0.10,0.27,0.08,0.15,0.19,0.15,52328,0.10,0.08,0.92,0.00,0.11,0.00,0.56,0.42,0.08,0.27,2.837,0,1.468305186,0.9729,4,0,9,0.4785,0.5699,1,0.0049,0.0231,0.2,1,
36047040500,1,1590,0.19,0.38,0.000,0.03,0.000,0.37,0.03,0.58,0.73,0.27,0.82,0.18,0.00,0.00,0.35,0.14,0.27,0.08,0.16,0.09,0.19,51964,0.06,0.17,0.83,0.03,0.21,0.00,0.49,0.37,0.04,0.29,3.012,0,1.289352628,1.7232,4,3,35,0.5148,0.8131,2,0.0264,0.1566,0.19,1,
36047040600,1,3117,0.37,0.01,0.000,0.51,0.000,0.11,0.01,0.14,0.44,0.56,0.72,0.28,0.01,0.04,0.35,0.03,0.28,0.09,0.20,0.23,0.19,36719,0.08,0.10,0.90,0.04,0.14,0.00,0.51,0.43,0.03,0.31,2.86,0,1.472427071,1.7167,4,0,8,0.4398,0.6592,2,0.0198,0.1039,0.2,1,
36047040700,1,0,0.00,0.00,0.000,0.00,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00,0.00,-,-,2.879,0,X,0.3279,3,0,0,-,X,X,X,X,0.16,1,
36047040800,1,3391,0.36,0.03,0.000,0.45,0.000,0.12,0.03,0.15,0.44,0.56,0.68,0.32,0.08,0.05,0.31,0.11,0.21,0.08,0.16,0.28,0.23,56761,0.13,0.19,0.81,0.05,0.27,0.00,0.47,0.40,0.05,0.25,2.876,0,1.617787739,1.3785,4,2,6,0.4498,0.6795,1,0.0082,0.0775,0.2,1,
36047040900,1,3663,0.36,0.35,0.007,0.01,0.000,0.26,0.01,0.71,0.62,0.38,0.77,0.23,0.06,0.06,0.24,0.13,0.24,0.06,0.20,0.27,0.29,43981,0.12,0.23,0.77,0.05,0.32,0.00,0.34,0.46,0.03,0.35,3.058,0,0.471513535,-0.3181,3,2,18,0.4548,0.9245,4,0.2523,0.7898,0.16,1,
36047041000,1,1887,0.66,0.01,0.000,0.29,0.000,0.03,0.01,0.12,0.57,0.43,0.81,0.19,0.03,0.04,0.30,0.13,0.22,0.14,0.14,0.24,0.21,41786,0.16,0.09,0.91,0.00,0.15,0.00,0.48,0.53,0.09,0.31,2.722,0,1.679466318,0.7204,4,1,15,0.4853,0.6737,2,0.0132,0.0231,0.2,1,
36047041100,1,3158,0.24,0.37,0.005,0.02,0.000,0.32,0.05,0.52,0.59,0.41,0.78,0.22,0.02,0.05,0.34,0.18,0.12,0.05,0.24,0.15,0.19,35391,0.11,0.15,0.85,0.07,0.20,0.00,0.41,0.53,0.06,0.31,3.003,0,0.685138412,-0.3185,3,2,10,0.5624,0.9569,2,0.1105,0.3562,0.16,1,
36047041200,1,3141,0.65,0.00,0.008,0.27,0.000,0.07,0.00,0.19,0.57,0.43,0.88,0.12,0.06,0.03,0.30,0.14,0.25,0.10,0.12,0.23,0.15,52083,0.05,0.08,0.92,0.04,0.11,0.05,0.59,0.37,0.03,0.26,2.843,0,1.871694959,0.1045,3,2,13,0.5708,0.5464,1,0.0330,0.1336,0.2,1,
36047041300,1,4217,0.27,0.51,0.011,0.03,0.000,0.17,0.01,0.60,0.62,0.38,0.76,0.24,0.03,0.01,0.35,0.15,0.15,0.04,0.27,0.19,0.20,39727,0.07,0.12,0.88,0.01,0.18,0.04,0.36,0.55,0.04,0.38,2.968,0,0.382653946,0.5732,4,2,21,0.4047,0.7776,2,0.0890,0.4287,0.16,1,
36047041401,1,1493,0.78,0.01,0.000,0.06,0.000,0.15,0.00,0.17,0.59,0.41,0.85,0.15,0.06,0.02,0.31,0.18,0.24,0.08,0.11,0.23,0.17,58750,0.06,0.08,0.92,0.00,0.13,0.00,0.62,0.42,0.05,0.22,2.858,0,1.94521825,0.394,3,2,11,0.4548,0.453,0,0.0099,0.0462,0.23,2,
36047041402,1,1765,1.00,0.00,0.000,0.00,0.000,0.00,0.00,0.01,0.55,0.45,0.78,0.22,0.01,0.02,0.24,0.16,0.33,0.15,0.10,0.29,0.17,38375,0.10,0.10,0.90,0.00,0.19,0.00,0.49,0.45,0.06,0.27,2.714,0,2.082052038,0.2552,3,0,7,0.6806,0.6104,3,0.0181,0.1055,0.23,2,
36047041500,1,4311,0.41,0.44,0.012,0.02,0.000,0.10,0.02,0.64,0.73,0.27,0.87,0.13,0.00,0.05,0.31,0.11,0.22,0.05,0.26,0.13,0.21,53442,0.19,0.14,0.86,0.00,0.20,0.02,0.44,0.47,0.07,0.31,3.017,0,0.475939836,1.7325,4,1,12,0.3856,0.7974,1,0.0907,0.3281,0.16,1,
36047041600,1,2532,0.81,0.02,0.000,0.07,0.000,0.10,0.00,0.13,0.61,0.39,0.86,0.14,0.03,0.02,0.33,0.13,0.22,0.07,0.20,0.30,0.31,44426,0.08,0.08,0.92,0.01,0.14,0.00,0.35,0.61,0.05,0.44,2.842,0,2.048104965,0.4298,3,0,11,0.619,0.8294,1,0.0280,0.2045,0.23,2,
36047041700,1,3208,0.40,0.35,0.004,0.09,0.000,0.12,0.04,0.67,0.64,0.36,0.77,0.23,0.08,0.04,0.27,0.16,0.12,0.02,0.32,0.26,0.26,27705,0.13,0.13,0.87,0.05,0.16,0.11,0.38,0.53,0.05,0.36,3.068,0,0.772359383,2.2323,5,2,24,0.4814,0.9596,7,0.1599,0.6134,0.16,1,
36047041800,1,2713,0.89,0.03,0.002,0.03,0.000,0.04,0.01,0.16,0.70,0.30,0.91,0.09,0.03,0.04,0.36,0.18,0.18,0.08,0.13,0.33,0.23,33542,0.10,0.05,0.96,0.01,0.09,0.01,0.49,0.54,0.06,0.32,2.758,0,2.14993728,0.1623,3,1,8,0.5604,0.8653,1,0.0445,0.1913,0.23,2,
36047041900,1,3815,0.45,0.26,0.029,0.02,0.000,0.20,0.04,0.65,0.66,0.34,0.83,0.17,0.04,0.06,0.24,0.16,0.21,0.04,0.24,0.17,0.27,39504,0.17,0.16,0.84,0.10,0.19,0.06,0.41,0.48,0.03,0.36,3.059,0,0.795943182,2.3984,5,1,12,0.4532,0.8783,1,0.1929,0.6051,0.16,1,
36047042000,1,1696,0.95,0.01,0.011,0.02,0.000,0.00,0.00,0.05,0.75,0.25,0.98,0.02,0.01,0.01,0.32,0.15,0.26,0.15,0.10,0.20,0.25,46500,0.07,0.03,0.97,0.00,0.06,0.00,0.66,0.38,0.04,0.21,2.944,0,2.224877742,0.4957,3,1,16,0.5578,0.5194,2,0.0066,0.0478,0.23,2,
36047042100,1,4219,0.43,0.36,0.019,0.03,0.000,0.14,0.01,0.59,0.68,0.32,0.82,0.18,0.03,0.03,0.30,0.06,0.19,0.03,0.37,0.22,0.22,39483,0.12,0.20,0.80,0.00,0.27,0.00,0.37,0.47,0.06,0.32,3.078,0,0.708518969,2.9752,5,2,12,0.4575,0.8769,2,0.1319,0.5425,0.16,1,
36047042200,1,3501,0.85,0.01,0.021,0.01,0.000,0.03,0.06,0.19,0.60,0.40,0.74,0.26,0.03,0.04,0.26,0.19,0.29,0.11,0.09,0.20,0.13,67500,0.09,0.14,0.86,0.09,0.18,0.00,0.60,0.33,0.04,0.20,2.834,0,2.119691554,0.2268,3,1,13,0.5114,0.6357,0,0.0181,0.2572,0.23,2,
36047042300,1,4718,0.51,0.17,0.027,0.05,0.000,0.22,0.02,0.70,0.59,0.41,0.71,0.29,0.04,0.10,0.18,0.13,0.19,0.05,0.31,0.27,0.27,47273,0.14,0.30,0.70,0.07,0.39,0.00,0.28,0.45,0.03,0.35,3.081,0,0.534220912,3.3671,5,1,16,0.4315,0.8876,3,0.1748,0.6018,0.18,1,
36047042400,1,3786,0.65,0.00,0.000,0.26,0.000,0.09,0.01,0.14,0.37,0.63,0.74,0.26,0.06,0.04,0.34,0.08,0.27,0.12,0.10,0.24,0.16,48750,0.08,0.09,0.91,0.04,0.13,0.00,0.53,0.42,0.04,0.28,2.879,0,1.930938572,0.2773,3,0,9,0.4141,0.6071,1,0.0940,0.3314,0.2,1,
36047042500,1,2932,0.48,0.10,0.000,0.03,0.000,0.37,0.02,0.63,0.73,0.27,0.84,0.16,0.02,0.02,0.19,0.18,0.45,0.07,0.08,0.09,0.19,49521,0.08,0.25,0.75,0.16,0.30,0.00,0.55,0.21,0.01,0.17,3.16,0,0.527006018,4.1537,5,1,19,0.4722,0.83,2,0.1682,0.6529,0.18,1,
36047042600,1,4231,0.54,0.02,0.000,0.32,0.000,0.11,0.02,0.18,0.31,0.69,0.68,0.32,0.04,0.05,0.27,0.08,0.29,0.07,0.19,0.43,0.22,46316,0.09,0.19,0.81,0.00,0.28,0.03,0.40,0.45,0.07,0.27,3.009,0,1.788082255,0.6063,4,2,9,0.4584,0.7438,2,0.0758,0.4584,0.2,1,
36047042700,1,5496,0.62,0.13,0.003,0.05,0.000,0.17,0.03,0.64,0.63,0.37,0.72,0.28,0.02,0.09,0.15,0.12,0.26,0.06,0.30,0.21,0.38,47703,0.14,0.34,0.66,0.05,0.44,0.08,0.30,0.38,0.02,0.32,3.229,0,0.191184238,3.0872,5,3,20,0.4322,0.8106,5,0.2391,1.1591,0.18,1,
36047042800,1,3764,0.72,0.01,0.000,0.26,0.000,0.00,0.01,0.05,0.34,0.66,0.78,0.22,0.04,0.02,0.22,0.08,0.35,0.18,0.11,0.46,0.15,54306,0.10,0.06,0.94,0.00,0.08,0.03,0.51,0.49,0.04,0.27,2.956,0,1.659216223,0.7002,4,1,8,0.4536,0.8189,1,0.0478,0.3512,0.2,1,
36047042900,1,5811,0.55,0.14,0.000,0.03,0.000,0.22,0.06,0.72,0.59,0.41,0.66,0.34,0.04,0.05,0.21,0.10,0.19,0.05,0.36,0.23,0.30,44493,0.12,0.32,0.68,0.09,0.40,0.00,0.26,0.44,0.02,0.36,3.198,0,0.239538296,3.115,5,2,20,0.4197,0.8663,4,0.5194,1.8220,0.18,1,
