DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2016-05-15,36005,-0.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-16,36005,1.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-17,36005,5.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-18,36005,3.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-19,36005,5.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-20,36005,3.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-21,36005,4.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-22,36005,3.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-23,36005,5.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-24,36005,5.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-25,36005,12.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-26,36005,17.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-27,36005,20.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-28,36005,13.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-29,36005,4.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-30,36005,2.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-05-31,36005,5.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-01,36005,3.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-02,36005,4.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-03,36005,6.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-04,36005,8.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-05,36005,1.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-06,36005,3.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-07,36005,5.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-08,36005,1.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-09,36005,0.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-10,36005,1.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-11,36005,10.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-12,36005,3.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-13,36005,-1.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-14,36005,3.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-15,36005,4.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-16,36005,11.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-17,36005,4.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-18,36005,4.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-19,36005,6.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-20,36005,6.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-21,36005,3.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-22,36005,3.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-23,36005,10.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-24,36005,6.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-25,36005,4.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-26,36005,5.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-27,36005,6.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-28,36005,3.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-29,36005,2.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-06-30,36005,3.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-01,36005,5.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-02,36005,1.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-03,36005,5.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-04,36005,10.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-05,36005,2.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-06,36005,8.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-07,36005,12.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-08,36005,6.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-09,36005,1.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-10,36005,-0.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-11,36005,0.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-12,36005,3.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-13,36005,4.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-14,36005,14.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-15,36005,11.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-16,36005,5.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-17,36005,6.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-18,36005,8.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-19,36005,0.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-20,36005,2.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-21,36005,7.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-22,36005,11.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-23,36005,3.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-24,36005,5.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-25,36005,8.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-26,36005,1.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-27,36005,4.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-28,36005,10.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-29,36005,8.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-30,36005,10.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-07-31,36005,3.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-01,36005,1.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-02,36005,6.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-03,36005,4.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-04,36005,4.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-05,36005,4.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-06,36005,5.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-07,36005,1.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-08,36005,5.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-09,36005,6.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-10,36005,8.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-11,36005,8.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-12,36005,6.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-13,36005,10.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-14,36005,3.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-15,36005,3.3,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-16,36005,7.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-17,36005,-0.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-18,36005,3.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-19,36005,6.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-20,36005,5.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-21,36005,3.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-22,36005,-0.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-23,36005,3.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-24,36005,7.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-25,36005,7.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-26,36005,6.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-27,36005,4.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-28,36005,4.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-29,36005,2.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-30,36005,2.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-08-31,36005,9.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-01,36005,8.9,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-02,36005,-0.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-03,36005,2.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-04,36005,1.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-05,36005,1.4,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-06,36005,1.7,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-07,36005,4.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-08,36005,12.0,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-09,36005,8.1,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-10,36005,13.2,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-11,36005,1.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-12,36005,1.6,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-13,36005,3.8,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
2016-09-14,36005,6.5,ug/m3 LC,MORRISANIA,PM2.5,Bronx,40.83606,-73.92009
