"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/23/2018","AQS","360890005","1","4.2","ppb","6","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"12/24/2018","AQS","360890005","1","0.7","ppb","0","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"12/25/2018","AQS","360890005","1","6.6","ppb","9","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"12/26/2018","AQS","360890005","1","4.7","ppb","6","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"12/27/2018","AQS","360890005","1","1.9","ppb","1","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"12/28/2018","AQS","360890005","1","2","ppb","3","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"12/29/2018","AQS","360890005","1","2.8","ppb","3","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"12/30/2018","AQS","360890005","1","0.4","ppb","0","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"12/31/2018","AQS","360890005","1","1.7","ppb","1","Alcoa East","24","100.0000","42401","Sulfur dioxide","36300","Ogdensburg-Massena, NY","36","New York","089","St. Lawrence","44.9654120009432","-74.875"
"01/01/2018","AQS","360990002","1","0.5","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/02/2018","AQS","360990002","1","0.4","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/03/2018","AQS","360990002","1","2.4","ppb","3","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/04/2018","AQS","360990002","1","0.9","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/05/2018","AQS","360990002","1","0.9","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/06/2018","AQS","360990002","1","1","ppb","1","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/07/2018","AQS","360990002","1","1.3","ppb","1","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/08/2018","AQS","360990002","1","1.4","ppb","1","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/09/2018","AQS","360990002","1","0","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/10/2018","AQS","360990002","1","0.5","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/11/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/12/2018","AQS","360990002","1","-0.5","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/13/2018","AQS","360990002","1","-0.4","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/14/2018","AQS","360990002","1","11.5","ppb","16","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/15/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/16/2018","AQS","360990002","1","0.8","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/17/2018","AQS","360990002","1","0.6","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/18/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/19/2018","AQS","360990002","1","0.8","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/20/2018","AQS","360990002","1","0.5","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/21/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/22/2018","AQS","360990002","1","-0.4","ppb","0","Cayuga West","19","79.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/23/2018","AQS","360990002","1","-0.5","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/24/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/25/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/26/2018","AQS","360990002","1","0.2","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/27/2018","AQS","360990002","1","0.4","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/28/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/29/2018","AQS","360990002","1","0","ppb","0","Cayuga West","19","79.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/30/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"01/31/2018","AQS","360990002","1","0.3","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/01/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/02/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/03/2018","AQS","360990002","1","0.7","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/04/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/05/2018","AQS","360990002","1","1.2","ppb","1","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/06/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/07/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/08/2018","AQS","360990002","1","0.2","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/09/2018","AQS","360990002","1","0.3","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/10/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/11/2018","AQS","360990002","1","-0.2","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/12/2018","AQS","360990002","1","0","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/13/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/14/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/15/2018","AQS","360990002","1","-0.3","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/16/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/17/2018","AQS","360990002","1","-0.2","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/18/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/19/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/20/2018","AQS","360990002","1","-0.3","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/21/2018","AQS","360990002","1","-0.4","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/22/2018","AQS","360990002","1","-0.4","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/23/2018","AQS","360990002","1","-0.4","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/24/2018","AQS","360990002","1","-0.3","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/25/2018","AQS","360990002","1","-0.5","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/26/2018","AQS","360990002","1","-0.2","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/27/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"02/28/2018","AQS","360990002","1","1.1","ppb","1","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/01/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/02/2018","AQS","360990002","1","-0.4","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/03/2018","AQS","360990002","1","0.4","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/04/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/05/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/06/2018","AQS","360990002","1","-0.2","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/07/2018","AQS","360990002","1","-0.2","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/08/2018","AQS","360990002","1","-0.3","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/09/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/10/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/11/2018","AQS","360990002","1","0.2","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/12/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/13/2018","AQS","360990002","1","0.6","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/14/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/15/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/16/2018","AQS","360990002","1","0.2","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/17/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/18/2018","AQS","360990002","1","0.3","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/19/2018","AQS","360990002","1","0.2","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/20/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/21/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/22/2018","AQS","360990002","1","0.8","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/23/2018","AQS","360990002","1","0.6","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/24/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/25/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/26/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/27/2018","AQS","360990002","1","0.2","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/28/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/29/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/30/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"03/31/2018","AQS","360990002","1","0.2","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/01/2018","AQS","360990002","1","0","ppb","0","Cayuga West","22","92.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/02/2018","AQS","360990002","1","0.2","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/03/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/04/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/05/2018","AQS","360990002","1","0","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/06/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/07/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/08/2018","AQS","360990002","1","0","ppb","0","Cayuga West","22","92.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/09/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","19","79.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/10/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/11/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/12/2018","AQS","360990002","1","0.4","ppb","0","Cayuga West","22","92.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/13/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/14/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/15/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/16/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/17/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/18/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/19/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/20/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/21/2018","AQS","360990002","1","0.4","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/22/2018","AQS","360990002","1","0.5","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/23/2018","AQS","360990002","1","0.9","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/24/2018","AQS","360990002","1","0.8","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/25/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/26/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/27/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/28/2018","AQS","360990002","1","0","ppb","0","Cayuga West","23","96.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/29/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"04/30/2018","AQS","360990002","1","0.4","ppb","0","Cayuga West","19","79.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/01/2018","AQS","360990002","1","0.4","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/02/2018","AQS","360990002","1","0.3","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/03/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/04/2018","AQS","360990002","1","-0.2","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/05/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/06/2018","AQS","360990002","1","-0.2","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/07/2018","AQS","360990002","1","0","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/08/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/09/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/10/2018","AQS","360990002","1","0","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/11/2018","AQS","360990002","1","0.1","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/12/2018","AQS","360990002","1","0","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/13/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","22","92.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/14/2018","AQS","360990002","1","0","ppb","0","Cayuga West","20","83.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/15/2018","AQS","360990002","1","-0.2","ppb","0","Cayuga West","21","88.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
"05/16/2018","AQS","360990002","1","-0.1","ppb","0","Cayuga West","24","100.0000","42401","Sulfur dioxide","42900","Seneca Falls, NY","36","New York","099","Seneca","42.57410600094","-76.7026"
