DATE,FIPS,AQI_CONC,AQI_UNITS,SITE_NAME,AQI_PARAMETER,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2018-06-09,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-10,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-11,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-12,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-13,36061,21,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-14,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-15,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-16,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-17,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-18,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-19,36061,15,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-20,36061,10,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-21,36061,10,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-22,36061,10,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-23,36061,10,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-24,36061,10,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-25,36061,10,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-26,36061,33,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-27,36061,33,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-28,36061,33,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-29,36061,33,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-06-30,36061,33,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-01,36061,33,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-02,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-03,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-04,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-05,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-06,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-07,36061,11,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-08,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-09,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-10,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-11,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-12,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-13,36061,26,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-14,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-15,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-16,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-17,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-18,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-19,36061,17,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-20,36061,16,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-21,36061,16,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-22,36061,16,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
2018-07-23,36061,16,ug/m3 SC,DIVISION STREET,PM10,New York,40.71436,-73.99518
